{0.218227, 0.484602, 0.050000, 0}	{0.423015, -0.461190, 0.050000, 0}	{0.702590, -1.488618, 0.050000, 0}	{0.852335, 1.595675, 0.050000, 0}	{0.942439, 0.665940, 0.050000, 0}	{0.802661, 1.671856, 0.050000, 1}	{1.414711, 1.069872, 0.050000, 1}	{2.077224, 0.412634, 0.050000, 1}	{2.710897, -0.376885, 0.050000, 1}	{-2.336145, -0.789282, 0.050000, 1}
{0.096639, 0.830572, 0.050000, 0}	{0.364372, -0.120124, 0.050000, 0}	{0.611847, -1.110360, 0.050000, 0}	{0.949099, 1.978335, 0.050000, 0}	{0.747180, 1.024171, 0.050000, 0}	{0.548563, 0.928258, 0.050000, 1}	{1.429773, 0.508801, 0.050000, 1}	{2.351177, 0.229493, 0.050000, 1}	{-2.754240, -0.424925, 0.050000, 1}	{-1.951476, -1.023225, 0.050000, 1}
{0.460633, 0.898156, 0.050000, 0}	{0.469805, -0.119108, 0.050000, 0}	{0.531007, -1.113317, 0.050000, 0}	{0.277497, 1.960863, 0.050000, 0}	{0.290873, 1.012062, 0.050000, 0}	{0.024111, 0.826419, 0.050000, 1}	{1.087314, 0.395227, 0.050000, 1}	{1.930813, -0.070250, 0.050000, 1}	{2.753029, -0.498021, 0.050000, 1}	{-2.272566, -0.991110, 0.050000, 1}
{0.265087, 0.432035, 0.050000, 0}	{0.092575, -0.461230, 0.050000, 0}	{0.083756, -1.523295, 0.050000, 0}	{-0.258710, 1.525032, 0.050000, 0}	{-0.549960, 0.527244, 0.050000, 0}	{0.148143, -0.127783, 0.050000, 1}	{1.046532, -0.254598, 0.050000, 1}	{2.090508, -0.501737, 0.050000, 1}	{-2.966055, -0.750931, 0.050000, 1}	{-2.029670, -1.228442, 0.050000, 1}
{-0.239191, 0.325392, 0.050000, 0}	{-0.335730, -0.549870, 0.050000, 0}	{-0.206214, -1.529774, 0.050000, 0}	{-0.208590, 1.388466, 0.050000, 0}	{-0.286644, 0.352681, 0.050000, 0}	{0.482959, -0.226604, 0.050000, 1}	{1.447905, -0.665325, 0.050000, 1}	{2.328291, -0.789425, 0.050000, 1}	{-2.813164, -1.235983, 0.050000, 1}	{-1.932677, -1.649224, 0.050000, 1}
{0.135116, 0.357434, 0.050000, 0}	{-0.133595, -0.657391, 0.050000, 0}	{-0.178207, -1.664579, 0.050000, 0}	{-0.002982, 1.439394, 0.050000, 0}	{0.364977, 0.431167, 0.050000, 0}	{-0.038727, -0.727936, 0.050000, 1}	{0.883750, -1.102327, 0.050000, 1}	{1.768989, -1.577745, 0.050000, 1}	{2.826391, -1.793465, 0.050000, 1}	{-2.183147, 1.969943, 0.050000, 1}
{0.057185, 0.272281, 0.050000, 0}	{-0.440544, -0.559818, 0.050000, 0}	{-0.574955, -1.502955, 0.050000, 0}	{-0.509103, 1.486797, 0.050000, 0}	{-0.463594, 0.516495, 0.050000, 0}	{-0.464357, -0.913694, 0.050000, 1}	{0.477662, -0.919342, 0.050000, 1}	{1.506605, -1.102401, 0.050000, 1}	{2.521086, -1.148793, 0.050000, 1}	{-2.583692, -1.401537, 0.050000, 1}
{-0.482510, 0.449784, 0.050000, 0}	{-0.432495, -0.651300, 0.050000, 0}	{-0.530433, -1.682789, 0.050000, 0}	{-0.370126, 1.358410, 0.050000, 0}	{0.028202, 0.431913, 0.050000, 0}	{-0.362811, -1.539723, 0.050000, 1}	{0.701055, -1.483189, 0.050000, 1}	{1.643283, -1.387172, 0.050000, 1}	{2.599402, -1.077738, 0.050000, 1}	{-2.468436, -0.847445, 0.050000, 1}
{0.704979, -0.433154, 0.050000, 0}	{0.104857, -1.209766, 0.050000, 0}	{-0.268104, 1.838158, 0.050000, 0}	{-0.643493, 0.986240, 0.050000, 0}	{-1.560412, 0.459678, 0.050000, 0}	{-0.078405, -1.560792, 0.050000, 1}	{0.949593, -1.478410, 0.050000, 1}	{1.977681, -1.661990, 0.050000, 1}	{2.874517, -1.616576, 0.050000, 1}	{-2.201552, -1.600086, 0.050000, 1}
{0.339939, -1.507294, 0.050000, 0}	{0.031800, 1.621294, 0.050000, 0}	{-0.354599, 0.779860, 0.050000, 0}	{-0.651165, -0.286949, 0.050000, 0}	{-0.757747, -1.347899, 0.050000, 0}	{0.034881, -1.312836, 0.050000, 1}	{1.129998, -1.370658, 0.050000, 1}	{2.148545, -1.183386, 0.050000, 1}	{-2.925498, -1.314220, 0.050000, 1}	{-2.000630, -1.517633, 0.050000, 1}
{0.275937, -0.808386, 0.050000, 0}	{-0.115802, -1.706305, 0.050000, 0}	{-0.347745, 1.388902, 0.050000, 0}	{-0.546101, 0.377172, 0.050000, 0}	{-0.763628, -0.654370, 0.050000, 0}	{-0.125024, -1.452369, 0.050000, 1}	{0.779077, -1.279853, 0.050000, 1}	{1.767944, -0.975777, 0.050000, 1}	{2.911443, -0.744607, 0.050000, 1}	{-2.041389, -0.570519, 0.050000, 1}
{0.614106, -0.120306, 0.050000, 0}	{0.161983, -1.054493, 0.050000, 0}	{0.067310, 1.941865, 0.050000, 0}	{-0.179467, 0.882942, 0.050000, 0}	{-0.386738, -0.037691, 0.050000, 0}	{-0.302541, -0.331041, 0.050000, 1}	{0.542985, -0.534846, 0.050000, 1}	{1.630623, -0.701755, 0.050000, 1}	{2.575084, -0.443663, 0.050000, 1}	{-2.424930, -0.536617, 0.050000, 1}
{-0.329195, -0.240698, 0.050000, 0}	{-0.401187, -1.231706, 0.050000, 0}	{-0.487298, 1.775480, 0.050000, 0}	{-0.170900, 0.776215, 0.050000, 0}	{0.089871, -0.222664, 0.050000, 0}	{-0.214315, -0.265922, 0.050000, 1}	{0.665022, -0.642883, 0.050000, 1}	{1.624947, -1.052329, 0.050000, 1}	{2.516838, -1.452839, 0.050000, 1}	{-2.595987, -1.777154, 0.050000, 1}
{-0.575262, 0.700936, 0.050000, 0}	{0.340410, 1.166633, 0.050000, 0}	{0.524419, -1.803714, 0.050000, 0}	{0.003543, 1.384014, 0.050000, 0}	{-0.127704, 0.294850, 0.050000, 0}	{-0.195778, 0.503666, 0.050000, 1}	{0.819465, 0.687129, 0.050000, 1}	{1.696811, -0.133378, 0.050000, 1}	{2.695074, -0.735597, 0.050000, 1}	{-2.292174, -1.099720, 0.050000, 1}
{1.539210, -0.680007, 0.050000, 0}	{1.297122, 0.440515, 0.050000, 0}	{0.519334, 1.147246, 0.050000, 0}	{-0.486879, 1.402067, 0.050000, 0}	{-1.446213, 1.350730, 0.050000, 0}	{0.209344, -0.458259, 0.050000, 1}	{0.972947, -0.219478, 0.050000, 1}	{1.871029, 0.183976, 0.050000, 1}	{2.837824, 0.305515, 0.050000, 1}	{-2.157460, 0.261942, 0.050000, 1}
{2.151448, 0.113214, 0.050000, 0}	{1.462430, 0.832016, 0.050000, 0}	{0.608117, 1.119930, 0.050000, 0}	{-0.262237, 1.458695, 0.050000, 0}	{-1.291222, 1.426557, 0.050000, 0}	{-0.052264, 0.957638, 0.050000, 1}	{0.832281, 0.495732, 0.050000, 1}	{1.782030, -0.143772, 0.050000, 1}	{2.511763, -0.388597, 0.050000, 1}	{-2.487638, -0.574562, 0.050000, 1}
{2.653445, 0.021567, 0.050000, 0}	{1.691932, 0.224183, 0.050000, 0}	{0.802366, 0.769496, 0.050000, 0}	{-0.141454, 1.061840, 0.050000, 0}	{-1.104953, 1.185000, 0.050000, 0}	{-0.006640, 1.052662, 0.050000, 1}	{0.879131, 0.683178, 0.050000, 1}	{1.776965, 0.160654, 0.050000, 1}	{2.750059, -0.143574, 0.050000, 1}	{-2.725523, -0.855746, 0.050000, 1}
{2.554867, 0.752158, 0.050000, 0}	{1.567187, 0.751261, 0.050000, 0}	{0.569396, 0.722564, 0.050000, 0}	{-0.302000, 1.093378, 0.050000, 0}	{-1.361255, 0.972813, 0.050000, 0}	{0.830802, 0.953622, 0.050000, 1}	{1.802231, 0.589215, 0.050000, 1}	{2.688874, 0.282170, 0.050000, 1}	{-2.476231, -0.022934, 0.050000, 1}	{-1.524377, -0.407745, 0.050000, 1}
{2.402412, 0.972645, 0.050000, 0}	{1.317131, 1.080039, 0.050000, 0}	{0.353058, 1.309943, 0.050000, 0}	{-0.593804, 1.419176, 0.050000, 0}	{-1.651035, 1.288970, 0.050000, 0}	{0.787993, 1.240906, 0.050000, 1}	{1.716479, 0.814537, 0.050000, 1}	{2.606318, 0.439710, 0.050000, 1}	{-2.309659, 0.172429, 0.050000, 1}	{-1.464293, -0.208862, 0.050000, 1}
{2.444003, 0.700366, 0.050000, 0}	{1.430990, 1.071423, 0.050000, 0}	{0.436823, 1.221113, 0.050000, 0}	{-0.467883, 1.391945, 0.050000, 0}	{-1.437935, 1.690324, 0.050000, 0}	{0.832045, 0.775568, 0.050000, 1}	{1.742009, 0.895244, 0.050000, 1}	{2.772631, 0.870374, 0.050000, 1}	{-2.203816, 1.000550, 0.050000, 1}	{-1.313586, 0.477676, 0.050000, 1}
{1.831728, -1.997396, 0.050000, 0}	{1.078015, 1.577081, 0.050000, 0}	{0.260925, 1.248220, 0.050000, 0}	{-0.720835, 1.044659, 0.050000, 0}	{-1.640185, 1.089051, 0.050000, 0}	{0.980408, -1.677478, 0.050000, 1}	{1.867160, 1.707713, 0.050000, 1}	{2.993755, 1.689361, 0.050000, 1}	{-2.038103, 1.971288, 0.050000, 1}	{-1.085853, -1.735373, 0.050000, 1}
{2.043840, -1.785177, 0.050000, 0}	{1.229110, 1.990212, 0.050000, 0}	{0.519397, 1.627242, 0.050000, 0}	{-0.416870, 1.431499, 0.050000, 0}	{-1.360157, 1.131212, 0.050000, 0}	{1.219503, 1.521717, 0.050000, 1}	{2.141339, 1.857499, 0.050000, 1}	{-2.893786, -1.942635, 0.050000, 1}	{-1.926550, 1.704382, 0.050000, 1}	{-1.001217, 1.175858, 0.050000, 1}
{2.360651, 1.587241, 0.050000, 0}	{1.456334, 1.521227, 0.050000, 0}	{0.400859, 1.167337, 0.050000, 0}	{-0.553154, 0.935375, 0.050000, 0}	{-1.511093, 0.480960, 0.050000, 0}	{1.315851, 1.654906, 0.050000, 1}	{2.066559, 1.207883, 0.050000, 1}	{-2.908427, 1.014456, 0.050000, 1}	{-1.822707, 1.138170, 0.050000, 1}	{-0.885090, 1.485811, 0.050000, 1}
{2.427712, 0.865823, 0.050000, 0}	{1.433827, 1.250679, 0.050000, 0}	{0.381130, 1.346999, 0.050000, 0}	{-0.608498, 1.199651, 0.050000, 0}	{-1.551040, 0.789549, 0.050000, 0}	{0.934607, 1.734694, 0.050000, 1}	{1.885679, 1.323691, 0.050000, 1}	{2.927135, 1.101402, 0.050000, 1}	{-2.055112, 1.185309, 0.050000, 1}	{-0.974131, 1.131394, 0.050000, 1}
{2.163352, 0.817907, 0.050000, 0}	{1.218744, 0.685464, 0.050000, 0}	{0.187771, 0.819149, 0.050000, 0}	{-0.863859, 0.714500, 0.050000, 0}	{-1.740656, 0.342260, 0.050000, 0}	{1.493596, 0.913399, 0.050000, 1}	{2.402543, 0.413440, 0.050000, 1}	{-2.558722, 0.543180, 0.050000, 1}	{-1.532813, 0.739830, 0.050000, 1}	{-0.724275, 0.388771, 0.050000, 1}
{2.017384, 0.777056, 0.050000, 0}	{1.061042, 1.060349, 0.050000, 0}	{0.064337, 1.129456, 0.050000, 0}	{-0.941282, 1.415247, 0.050000, 0}	{-2.012521, 1.539861, 0.050000, 0}	{1.219146, 0.795798, 0.050000, 1}	{2.211080, 0.571841, 0.050000, 1}	{-2.907714, 0.571119, 0.050000, 1}	{-1.875596, 0.802859, 0.050000, 1}	{-1.045062, 1.137543, 0.050000, 1}
{1.944922, 1.448665, 0.050000, 0}	{0.942375, 1.664566, 0.050000, 0}	{0.006080, 1.762498, 0.050000, 0}	{-1.019336, 1.779280, 0.050000, 0}	{-1.968096, 1.906224, 0.050000, 0}	{1.171532, 0.600490, 0.050000, 1}	{2.138683, 0.770674, 0.050000, 1}	{-2.874425, 0.752521, 0.050000, 1}	{-1.950774, 1.017781, 0.050000, 1}	{-0.976142, 1.250754, 0.050000, 1}
{1.880887, 1.544249, 0.050000, 0}	{0.784745, 1.758424, 0.050000, 0}	{-0.152690, 1.809311, 0.050000, 0}	{-1.090077, 1.729723, 0.050000, 0}	{-2.211015, 1.685352, 0.050000, 0}	{1.218184, -0.220992, 0.050000, 1}	{2.212527, 0.004128, 0.050000, 1}	{-2.809727, 0.101072, 0.050000, 1}	{-1.794350, 0.211272, 0.050000, 1}	{-0.881682, 0.585669, 0.050000, 1}
{2.023075, 1.576297, 0.050000, 0}	{0.987725, 1.330812, 0.050000, 0}	{0.084435, 1.359982, 0.050000, 0}	{-0.884579, 1.429956, 0.050000, 0}	{-1.791189, 1.552020, 0.050000, 0}	{1.400740, -0.557980, 0.050000, 1}	{2.266837, 0.014512, 0.050000, 1}	{-2.800886, 0.264622, 0.050000, 1}	{-1.794976, 0.197406, 0.050000, 1}	{-1.016751, -0.185070, 0.050000, 1}
{2.095996, -1.933860, 0.050000, 0}	{1.011725, 1.801363, 0.050000, 0}	{0.141752, 1.397594, 0.050000, 0}	{-0.743100, 1.029551, 0.050000, 0}	{-1.601081, 0.609207, 0.050000, 0}	{1.133610, -0.441791, 0.050000, 1}	{2.000307, -0.044200, 0.050000, 1}	{2.866497, 0.190033, 0.050000, 1}	{-2.129249, 0.345014, 0.050000, 1}	{-1.177581, 0.197399, 0.050000, 1}
{2.186453, -1.959349, 0.050000, 0}	{1.348765, 1.705794, 0.050000, 0}	{0.613095, 1.089764, 0.050000, 0}	{-0.470005, 0.931410, 0.050000, 0}	{-1.530272, 0.742336, 0.050000, 0}	{0.836596, 0.535978, 0.050000, 1}	{1.853572, 0.388696, 0.050000, 1}	{2.812535, 0.067261, 0.050000, 1}	{-2.268001, -0.134823, 0.050000, 1}	{-1.499588, -0.746142, 0.050000, 1}
{2.786081, 1.845220, 0.050000, 0}	{1.746884, 1.623613, 0.050000, 0}	{0.845751, 1.167219, 0.050000, 0}	{0.126993, 0.491969, 0.050000, 0}	{-0.790291, -0.034180, 0.050000, 0}	{0.567274, 0.614691, 0.050000, 1}	{1.355665, 0.155408, 0.050000, 1}	{2.181456, -0.122292, 0.050000, 1}	{-2.851186, -0.382015, 0.050000, 1}	{-1.931873, -0.833881, 0.050000, 1}
{2.235358, 1.688263, 0.050000, 0}	{1.175279, 1.539516, 0.050000, 0}	{0.348289, 0.970537, 0.050000, 0}	{-0.354997, 0.231806, 0.050000, 0}	{-1.193678, -0.456854, 0.050000, 0}	{1.004695, 0.855672, 0.050000, 1}	{2.031051, 0.555221, 0.050000, 1}	{-2.893469, 0.090652, 0.050000, 1}	{-1.876525, 0.073003, 0.050000, 1}	{-1.011155, 0.361131, 0.050000, 1}
{2.853890, 0.949526, 0.050000, 0}	{1.801010, 0.853763, 0.050000, 0}	{0.754603, 0.553002, 0.050000, 0}	{0.107105, -0.021610, 0.050000, 0}	{-0.784688, -0.504090, 0.050000, 0}	{1.207986, 1.714902, 0.050000, 1}	{2.139284, 1.458588, 0.050000, 1}	{-2.986757, 1.033561, 0.050000, 1}	{-2.082218, 0.518295, 0.050000, 1}	{-1.168341, 0.180978, 0.050000, 1}
{2.595426, 1.151483, 0.050000, 0}	{1.608287, 0.763510, 0.050000, 0}	{0.706590, 0.433036, 0.050000, 0}	{-0.131165, -0.131339, 0.050000, 0}	{-0.948889, -0.329368, 0.050000, 0}	{1.764627, 1.902326, 0.050000, 1}	{2.580039, 1.325203, 0.050000, 1}	{-2.559258, 0.906106, 0.050000, 1}	{-1.582469, 0.523168, 0.050000, 1}	{-0.865051, -0.098552, 0.050000, 1}
{1.822753, 1.742997, 0.050000, 0}	{1.527848, 0.750827, 0.050000, 0}	{0.867638, 0.049533, 0.050000, 0}	{0.079846, -0.603262, 0.050000, 0}	{-0.625174, -1.414865, 0.050000, 0}	{1.963054, -1.717194, 0.050000, 1}	{2.677929, 1.578440, 0.050000, 1}	{-2.581959, 1.070622, 0.050000, 1}	{-1.893211, 0.353426, 0.050000, 1}	{-1.305947, -0.463724, 0.050000, 1}
{2.171577, 1.098509, 0.050000, 0}	{1.303605, 0.560334, 0.050000, 0}	{0.447913, 0.017832, 0.050000, 0}	{-0.305089, -0.609309, 0.050000, 0}	{-1.081576, -1.193758, 0.050000, 0}	{2.797863, -0.830849, 0.050000, 1}	{-2.762141, -1.941284, 0.050000, 1}	{-2.153028, 1.266117, 0.050000, 1}	{-1.742806, 0.371979, 0.050000, 1}	{-1.627727, -0.647254, 0.050000, 1}
{1.776702, 0.653531, 0.050000, 0}	{0.975929, 0.021159, 0.050000, 0}	{0.195980, -0.794423, 0.050000, 0}	{-0.591577, -1.267800, 0.050000, 0}	{-1.412723, -1.690822, 0.050000, 0}	{2.440660, -1.097985, 0.050000, 1}	{-2.865027, -1.769425, 0.050000, 1}	{-2.278348, 1.441528, 0.050000, 1}	{-1.911865, 0.467165, 0.050000, 1}	{-1.612781, -0.500640, 0.050000, 1}
{2.271292, -0.024289, 0.050000, 0}	{1.433829, -0.646235, 0.050000, 0}	{0.565723, -1.254965, 0.050000, 0}	{-0.304441, -1.702966, 0.050000, 0}	{-1.209190, 1.833110, 0.050000, 0}	{2.117021, -1.741555, 0.050000, 1}	{-2.919810, 1.946069, 0.050000, 1}	{-2.099075, 1.497290, 0.050000, 1}	{-1.476378, 0.726719, 0.050000, 1}	{-0.667408, 0.053507, 0.050000, 1}
{2.696939, -0.129972, 0.050000, 0}	{1.770208, -0.643189, 0.050000, 0}	{0.958556, -1.168908, 0.050000, 0}	{0.233260, 1.981546, 0.050000, 0}	{-0.072549, 1.066596, 0.050000, 0}	{2.130046, -1.333025, 0.050000, 1}	{2.984302, -1.931160, 0.050000, 1}	{-2.215094, 1.393359, 0.050000, 1}	{-1.464138, 0.650357, 0.050000, 1}	{-0.504288, 0.106661, 0.050000, 1}
{2.002915, 0.324490, 0.050000, 0}	{1.674112, -0.572187, 0.050000, 0}	{1.015264, -1.373903, 0.050000, 0}	{0.303520, 1.992019, 0.050000, 0}	{-0.199215, 1.090240, 0.050000, 0}	{2.399463, -1.518034, 0.050000, 1}	{-2.756246, 1.952886, 0.050000, 1}	{-1.811693, 1.482332, 0.050000, 1}	{-0.909739, 0.950778, 0.050000, 1}	{0.004920, 0.489482, 0.050000, 1}
{-2.804158, -0.543006, 0.050000, 0}	{2.270774, -0.949774, 0.050000, 0}	{1.428390, -1.441514, 0.050000, 0}	{0.510057, -1.830043, 0.050000, 0}	{-0.272045, 1.594363, 0.050000, 0}	{2.677947, -1.073194, 0.050000, 1}	{-2.408197, -1.618100, 0.050000, 1}	{-1.494806, 1.991877, 0.050000, 1}	{-0.762592, 1.421378, 0.050000, 1}	{0.184343, 0.959256, 0.050000, 1}
{-2.555956, -0.902224, 0.050000, 0}	{2.535654, -1.310763, 0.050000, 0}	{1.622543, -1.445204, 0.050000, 0}	{0.579531, -1.792069, 0.050000, 0}	{-0.376982, -1.838484, 0.050000, 0}	{2.662134, -1.447226, 0.050000, 1}	{-2.341985, -1.781421, 0.050000, 1}	{-1.586165, 1.630057, 0.050000, 1}	{-0.698332, 1.291723, 0.050000, 1}	{0.230080, 1.154573, 0.050000, 1}
{-2.287513, -0.490204, 0.050000, 0}	{2.698428, -0.595981, 0.050000, 0}	{1.833545, -1.128202, 0.050000, 0}	{1.029596, -1.675812, 0.050000, 0}	{0.328899, 1.833258, 0.050000, 0}	{2.404234, -1.477172, 0.050000, 1}	{-2.928866, 1.802599, 0.050000, 1}	{-2.142591, 1.153219, 0.050000, 1}	{-1.269765, 0.909778, 0.050000, 1}	{-0.252261, 0.633587, 0.050000, 1}
{-2.012340, -0.227771, 0.050000, 0}	{-2.932338, -0.609872, 0.050000, 0}	{2.151496, -1.114296, 0.050000, 0}	{1.267166, -1.669168, 0.050000, 0}	{0.570408, 1.555161, 0.050000, 0}	{2.549620, -1.310122, 0.050000, 1}	{-2.611908, -1.919758, 0.050000, 1}	{-1.876124, 1.421115, 0.050000, 1}	{-1.180375, 0.657770, 0.050000, 1}	{-0.531846, -0.108374, 0.050000, 1}
{-2.223606, -0.041308, 0.050000, 0}	{2.973811, -0.777607, 0.050000, 0}	{2.166351, -1.174473, 0.050000, 0}	{1.212906, -1.728869, 0.050000, 0}	{0.320232, 1.872265, 0.050000, 0}	{-2.331246, -0.885029, 0.050000, 1}	{-2.191093, -1.923545, 0.050000, 1}	{-1.749363, 1.153409, 0.050000, 1}	{-0.870019, 0.615426, 0.050000, 1}	{-0.070235, 0.064484, 0.050000, 1}
{-1.968062, -0.162168, 0.050000, 0}	{-2.906185, -0.696571, 0.050000, 0}	{2.351510, -1.395041, 0.050000, 0}	{1.419217, -1.846340, 0.050000, 0}	{0.493699, -1.985914, 0.050000, 0}	{-2.717017, -0.689505, 0.050000, 1}	{-1.967712, -1.458140, 0.050000, 1}	{-1.324414, 1.788855, 0.050000, 1}	{-0.888515, 0.842875, 0.050000, 1}	{-0.375388, 0.032956, 0.050000, 1}
{-2.129610, -0.638164, 0.050000, 0}	{-2.728463, -1.469619, 0.050000, 0}	{2.657326, 1.732978, 0.050000, 0}	{1.879843, 1.184446, 0.050000, 0}	{1.151985, 0.602018, 0.050000, 0}	{2.847574, -1.380147, 0.050000, 1}	{-2.637129, 1.862474, 0.050000, 1}	{-1.728801, 1.342586, 0.050000, 1}	{-0.985010, 0.696350, 0.050000, 1}	{-0.226275, 0.184566, 0.050000, 1}
{-1.880758, -1.071893, 0.050000, 0}	{-2.671936, -1.588968, 0.050000, 0}	{2.340687, 1.968014, 0.050000, 0}	{1.661847, 1.374475, 0.050000, 0}	{0.970366, 0.653428, 0.050000, 0}	{2.519459, 1.596861, 0.050000, 1}	{-2.668661, 1.423107, 0.050000, 1}	{-1.818558, 1.179253, 0.050000, 1}	{-0.774334, 1.016477, 0.050000, 1}	{0.196664, 1.055669, 0.050000, 1}
{-1.813130, -0.576362, 0.050000, 0}	{-2.449069, -1.346840, 0.050000, 0}	{2.803091, -1.904836, 0.050000, 0}	{2.027595, 1.328020, 0.050000, 0}	{1.091546, 1.117811, 0.050000, 0}	{2.451676, 1.689580, 0.050000, 1}	{-2.570646, 1.436006, 0.050000, 1}	{-1.748000, 1.074636, 0.050000, 1}	{-0.685693, 0.821526, 0.050000, 1}	{0.198955, 1.181330, 0.050000, 1}
{-1.600830, -1.142299, 0.050000, 0}	{-2.407434, -1.709368, 0.050000, 0}	{2.683825, 1.899560, 0.050000, 0}	{1.916557, 1.252490, 0.050000, 0}	{0.976520, 0.865592, 0.050000, 0}	{2.542348, 0.925917, 0.050000, 1}	{-2.559691, 0.668588, 0.050000, 1}	{-1.624529, 0.547407, 0.050000, 1}	{-0.655430, 0.575740, 0.050000, 1}	{0.225156, 0.986470, 0.050000, 1}
{-1.437895, -0.816333, 0.050000, 0}	{-2.140007, -1.668418, 0.050000, 0}	{-2.892607, 1.727521, 0.050000, 0}	{2.280275, 1.155691, 0.050000, 0}	{1.314685, 0.855245, 0.050000, 0}	{2.447739, 0.435432, 0.050000, 1}	{-2.514776, 0.739404, 0.050000, 1}	{-1.535155, 0.649484, 0.050000, 1}	{-0.528316, 0.684292, 0.050000, 1}	{0.383793, 0.992813, 0.050000, 1}
{-1.049731, -1.341704, 0.050000, 0}	{-1.965264, -1.894493, 0.050000, 0}	{-2.584496, 1.269805, 0.050000, 0}	{-2.951011, 0.373325, 0.050000, 0}	{2.253362, -0.303022, 0.050000, 0}	{2.445687, 1.053754, 0.050000, 1}	{-2.501572, 0.819544, 0.050000, 1}	{-1.424990, 0.744553, 0.050000, 1}	{-0.362734, 0.715700, 0.050000, 1}	{0.650273, 0.884897, 0.050000, 1}
{-2.085565, -1.166196, 0.050000, 0}	{-2.497695, 1.923198, 0.050000, 0}	{-2.615535, 0.978834, 0.050000, 0}	{-2.971382, 0.039210, 0.050000, 0}	{2.713636, -0.935031, 0.050000, 0}	{2.532142, 0.467275, 0.050000, 1}	{-2.529216, 0.672562, 0.050000, 1}	{-1.478883, 1.225333, 0.050000, 1}	{-0.563190, 1.591301, 0.050000, 1}	{0.475767, 1.798582, 0.050000, 1}
{2.967434, -0.987355, 0.050000, 0}	{-2.691307, -1.812396, 0.050000, 0}	{-2.476411, 1.248857, 0.050000, 0}	{-2.725969, 0.314965, 0.050000, 0}	{-2.833151, -0.784778, 0.050000, 0}	{2.855032, 0.548738, 0.050000, 1}	{-2.152310, 0.723613, 0.050000, 1}	{-1.344508, 1.157995, 0.050000, 1}	{-0.457391, 1.518109, 0.050000, 1}	{0.205444, -1.733107, 0.050000, 1}
{2.971494, -0.366629, 0.050000, 0}	{2.595184, -1.380877, 0.050000, 0}	{2.562064, 1.633725, 0.050000, 0}	{2.865888, 0.589631, 0.050000, 0}	{-2.713120, -0.328840, 0.050000, 0}	{-2.548045, 0.598485, 0.050000, 1}	{-1.686818, 1.197163, 0.050000, 1}	{-0.838045, 1.689645, 0.050000, 1}	{-0.111427, -1.745515, 0.050000, 1}	{0.498931, -0.999087, 0.050000, 1}
{2.969598, -0.074563, 0.050000, 0}	{-2.995400, -1.143558, 0.050000, 0}	{-2.842685, 1.811033, 0.050000, 0}	{-2.689224, 0.801237, 0.050000, 0}	{-2.596536, -0.270678, 0.050000, 0}	{-2.553885, 0.019731, 0.050000, 1}	{-2.026343, 0.918150, 0.050000, 1}	{-1.354169, 1.713608, 0.050000, 1}	{-0.509481, -1.812192, 0.050000, 1}	{0.383900, -1.382224, 0.050000, 1}
{2.894730, -0.074702, 0.050000, 0}	{-2.905994, -1.050272, 0.050000, 0}	{-2.643129, -1.979632, 0.050000, 0}	{-2.365842, 1.050029, 0.050000, 0}	{-2.540101, 0.109028, 0.050000, 0}	{2.482834, 0.944218, 0.050000, 1}	{-2.713017, 1.540918, 0.050000, 1}	{-1.546871, 1.652720, 0.050000, 1}	{-0.493639, 1.916078, 0.050000, 1}	{0.397146, -1.431507, 0.050000, 1}
{2.487433, -0.622446, 0.050000, 0}	{2.666134, -1.719390, 0.050000, 0}	{2.913192, 1.444297, 0.050000, 0}	{-2.692128, 0.551288, 0.050000, 0}	{-2.398347, -0.457425, 0.050000, 0}	{2.810089, 0.858493, 0.050000, 1}	{-2.573288, 1.542878, 0.050000, 1}	{-1.686356, 1.920026, 0.050000, 1}	{-0.713889, -1.753258, 0.050000, 1}	{0.192004, -1.496783, 0.050000, 1}
{2.741691, -0.884388, 0.050000, 0}	{2.620360, -1.877753, 0.050000, 0}	{2.925420, 1.210843, 0.050000, 0}	{-2.479425, 0.428089, 0.050000, 0}	{-2.286072, -0.557698, 0.050000, 0}	{2.690859, 1.842434, 0.050000, 1}	{-2.335307, 1.681122, 0.050000, 1}	{-1.348880, 1.870701, 0.050000, 1}	{-0.520459, -1.519001, 0.050000, 1}	{0.299318, -1.239844, 0.050000, 1}
{2.413562, -1.099402, 0.050000, 0}	{-2.845924, -0.331902, 0.050000, 0}	{-1.991201, 0.250283, 0.050000, 0}	{-1.394721, -0.552523, 0.050000, 0}	{-0.560077, -0.690257, 0.050000, 0}	{-1.462011, -0.023693, 0.050000, 1}	{-1.841011, 0.761552, 0.050000, 1}	{-1.695633, 1.844028, 0.050000, 1}	{-1.167759, -1.312264, 0.050000, 1}	{-0.469573, -0.608812, 0.050000, 1}
{2.158410, -0.309155, 0.050000, 0}	{-2.903626, 0.071907, 0.050000, 0}	{-1.831607, -0.108938, 0.050000, 0}	{-1.242281, -0.914734, 0.050000, 0}	{-0.497221, -1.554773, 0.050000, 0}	{-1.286728, -0.379299, 0.050000, 1}	{-1.790987, 0.429494, 0.050000, 1}	{-1.761897, 1.359660, 0.050000, 1}	{-1.662234, -1.621887, 0.050000, 1}	{-1.492692, -0.610523, 0.050000, 1}
