{-4.443182, 4.712327, -0.185363, -0.205484, 2, 2, 1, 2}	{1.899438, -0.374702, 0.139522, 0.026351, -1, 1, -1, 0}	{2.862325, 1.012597, 0.216296, -0.045352, -1, 1, -1, 2}	{4.336621, 3.289487, 0.035595, -0.098369, 2, -1, 3, -1}	{-3.347540, 0.120889, -0.062227, -0.007381, -1, -1, -1, -1}
{-4.455690, 4.627957, -0.144094, -0.265188, 2, 2, 1, 2}	{2.452970, -0.155855, -0.177154, -0.094609, -1, 1, -1, 0}	{3.509209, 0.936975, -0.067029, -0.145553, -1, 1, -1, 2}	{4.398885, 2.846634, 0.141492, -0.055890, 2, -1, 3, -1}	{-2.848313, -0.353542, 0.205918, 0.148295, -1, -1, -1, -1}
{-3.974708, 4.271282, -0.137542, -0.171245, 2, 2, 1, 2}	{2.421288, -0.550487, 0.028382, 0.182712, -1, 1, -1, 0}	{3.741559, 0.628221, -0.221243, -0.005778, -1, 1, -1, 2}	{4.635495, 2.897624, -0.218970, 0.099109, 2, -1, 3, -1}	{-2.008031, 0.710266, 0.056782, -0.045380, -1, -1, -1, -1}
{-4.592724, 4.854739, -0.191090, -0.167246, 2, 2, 1, 2}	{2.803024, -0.277459, -0.184640, -0.182072, -1, 1, -1, 0}	{3.863002, 0.599982, 0.091236, 0.045603, -1, 1, -1, 2}	{4.441334, 3.225281, 0.140417, -0.018409, 2, -1, 3, -1}	{-1.231712, 1.348342, 0.106778, 0.125599, -1, -1, -1, -1}
{-4.349457, 4.764222, -0.206972, -0.162342, 2, 2, 1, 2}	{3.278380, -0.556040, 0.125127, 0.066879, -1, 1, -1, 0}	{4.193411, 0.765011, 0.069848, 0.076034, -1, 1, -1, 2}	{4.277269, 3.254803, 0.260282, -0.013023, 2, -1, 3, -1}	{-1.812648, 0.338190, 0.226593, 0.019936, -1, -1, -1, -1}
{-4.256655, 4.481586, -0.162824, -0.090151, 2, 2, 1, 2}	{3.059357, -0.769013, 0.111196, 0.084054, -1, 1, -1, 0}	{4.291936, 0.689039, 0.078963, -0.127854, -1, 1, -1, 2}	{4.184298, 3.525879, -0.111709, -0.056165, 2, -1, 3, -1}	{-2.638270, 0.247671, -0.173417, 0.014006, -1, -1, -1, -1}
{-4.256231, 4.075646, -0.192413, -0.125460, 2, 2, 1, 2}	{3.293188, -0.593235, 0.003992, -0.146963, -1, 1, -1, 0}	{4.375466, 0.344926, 0.083026, -0.095295, -1, 1, -1, 2}	{3.935621, 3.366781, -0.009166, -0.158431, 2, -1, 3, -1}	{-3.149070, 0.251472, 0.277427, -0.053640, -1, -1, -1, -1}
{-4.247762, 3.977294, -0.277555, -0.109166, 2, 2, 1, 2}	{3.259662, -0.483102, 0.111186, 0.065233, -1, -1, -1, -1}	{4.930727, 0.313803, -0.205260, -0.042240, -1, 1, -1, 2}	{3.896390, 3.100269, -0.123913, 0.141481, 2, -1, 3, -1}	{-3.098601, -0.557713, 0.035558, -0.122659, -1, -1, -1, -1}
{-4.177926, 4.024409, -0.237027, -0.149310, 2, 2, 1, 2}	{3.212280, -0.556140, 0.213998, -0.048284, -1, -1, -1, -1}	{4.634942, 0.500802, 0.099166, -0.238961, -1, 1, -1, 2}	{3.992326, 3.269524, 0.129459, -0.192817, 2, -1, 3, -1}	{-4.148560, -0.278797, 0.052437, 0.154324, -1, -1, -1, -1}
{-4.723791, 4.790543, -0.204583, -0.152287, 2, 2, 1, 2}	{3.045576, -1.061474, -0.107155, -0.116515, -1, -1, -1, -1}	{4.734886, 0.321205, -0.225536, -0.078080, -1, 1, -1, 2}	{4.144908, 3.190129, -0.104168, 0.095080, 2, -1, 3, -1}	{-3.224949, -0.438319, 0.177785, 0.010844, -1, -1, -1, -1}
{-4.732914, 4.633359, -0.226365, -0.191738, 2, 2, 1, 2}	{2.596025, -1.147984, -0.001690, 0.113072, -1, -1, -1, -1}	{4.586331, 0.205504, 0.041453, 0.038214, -1, 1, -1, 2}	{3.929479, 3.208796, -0.033291, 0.266141, 2, -1, 3, -1}	{-3.242037, -0.068440, -0.148106, -0.177230, -1, -1, -1, -1}
{-4.522342, 4.322098, -0.283561, -0.137223, 2, 2, 1, 2}	{2.529476, -0.873158, 0.114387, -0.102409, -1, -1, -1, -1}	{4.364552, 0.212100, 0.176476, 0.088070, -1, 1, -1, 2}	{3.673852, 3.248674, -0.173550, -0.075278, 2, -1, 3, -1}	{-4.448683, -0.568818, -0.132008, 0.245982, -1, -1, -1, -1}
{-4.469987, 4.389950, -0.198599, -0.085883, 2, 2, 1, 2}	{2.809090, -0.553291, 0.050727, 0.151269, -1, -1, -1, -1}	{-4.999773, 0.599968, -0.133753, -0.112595, -1, 1, -1, 2}	{3.762433, 3.611579, -0.215495, 0.012316, 2, -1, 3, -1}	{-4.224115, -0.113324, -0.122423, -0.042059, -1, -1, -1, -1}
{-4.509344, 4.273353, -0.236033, -0.129247, 2, 2, 1, 2}	{2.576143, -0.969080, -0.145399, -0.018557, -1, -1, -1, -1}	{4.736422, 0.731121, 0.093538, -0.138991, -1, 1, -1, 2}	{3.566935, 3.413764, -0.098948, -0.040952, 2, -1, 3, -1}	{-4.268198, 0.615173, -0.033718, 0.168110, -1, -1, -1, -1}
{-4.776693, 4.389241, -0.245833, -0.208171, 2, 2, 1, 2}	{2.587978, -1.101936, 0.003187, -0.196982, -1, -1, -1, -1}	{4.842215, 0.789972, -0.223291, -0.009354, -1, 1, -1, 2}	{3.695656, 3.209848, -0.113908, 0.199718, 2, -1, 3, -1}	{-4.162473, 0.209625, 0.082275, 0.239742, -1, -1, -1, -1}
{-4.781702, 4.663319, -0.172152, -0.112627, 2, 2, 1, 2}	{1.965152, -0.759971, -0.064402, -0.173035, -1, -1, -1, -1}	{4.799099, 0.813108, 0.126164, 0.153702, -1, 1, -1, 2}	{3.826195, 3.442099, -0.040814, 0.125014, 2, -1, 3, -1}	{4.777696, -0.135547, -0.124299, -0.168318, -1, -1, -1, -1}
{-4.311912, 4.573355, -0.188139, -0.119602, 2, 2, 1, 2}	{0.857469, 0.010280, -0.016943, 0.179599, -1, -1, -1, -1}	{-4.779773, 0.938071, 0.158597, 0.112698, -1, 1, -1, 2}	{4.129985, 3.548209, 0.072632, -0.114790, 2, -1, 3, -1}	{4.519235, -0.660641, 0.006960, -0.220700, -1, -1, -1, -1}
{-4.393355, 4.573301, -0.248112, -0.089322, 2, 2, 1, 2}	{0.330465, 0.430911, -0.004892, -0.194027, -1, -1, -1, -1}	{-4.187209, 1.214599, -0.112013, -0.056801, -1, 1, -1, 2}	{3.825152, 3.629799, -0.188281, 0.072094, 2, -1, 3, -1}	{4.911233, -0.447208, 0.201878, -0.067909, -1, -1, -1, -1}
{-4.558389, 4.959376, -0.225137, -0.134933, 2, 2, 1, 2}	{-0.107167, 1.421290, -0.014117, -0.144295, -1, -1, -1, -1}	{-4.246133, 1.196796, -0.047069, 0.163241, -1, 1, -1, 2}	{3.808149, 4.035420, -0.106766, -0.135609, 2, -1, 3, -1}	{-4.664403, -0.551353, 0.077660, -0.064676, -1, -1, -1, -1}
{-4.689816, -4.900792, -0.151439, -0.051503, 2, 2, 1, 2}	{0.334286, 2.229916, -0.127590, -0.092587, -1, -1, -1, -1}	{-3.784768, 1.252202, -0.216083, 0.162436, -1, 1, -1, 2}	{3.539026, 3.954990, -0.018048, 0.272002, -1, -1, -1, -1}	{4.690887, 0.359032, -0.138935, -0.190471, -1, -1, -1, -1}
{-4.840265, 4.899965, -0.227863, -0.058162, 2, 2, 1, 2}	{-0.471677, 1.710260, 0.100779, 0.282376, -1, -1, -1, -1}	{-3.912231, 1.614839, -0.047096, 0.168970, -1, -1, -1, -1}	{3.294072, 3.074292, 0.153539, 0.123180, -1, -1, -1, -1}	{4.880513, -0.484984, -0.233423, 0.142948, -1, -1, -1, -1}
{-4.732294, 4.715779, -0.298437, -0.067273, 2, 2, 1, 2}	{0.180050, 1.335053, -0.103813, -0.042295, -1, -1, -1, -1}	{-4.655721, 1.793260, -0.017857, 0.249555, -1, -1, -1, -1}	{3.176479, 3.715010, 0.192357, 0.076950, -1, -1, -1, -1}	{-4.331012, -0.496904, 0.002590, 0.223146, -1, -1, -1, -1}
{-4.793794, 4.626857, -0.228855, -0.015214, 2, 2, 1, 2}	{-0.012953, 1.624899, 0.129270, 0.013345, -1, -1, -1, -1}	{-4.033688, 2.232759, -0.123937, -0.017534, -1, -1, -1, -1}	{3.000454, 2.064334, -0.202413, 0.071984, -1, -1, -1, -1}	{-3.694014, -1.078102, -0.148220, 0.174663, -1, -1, -1, -1}
{-4.723762, 4.585560, -0.153692, -0.023637, 2, 2, 1, 2}	{0.056625, 2.272328, 0.048973, -0.165368, -1, -1, -1, -1}	{-4.550411, 1.667363, 0.176378, -0.112331, -1, -1, -1, -1}	{3.002747, 2.553123, 0.048603, -0.067959, -1, -1, -1, -1}	{-3.631964, -1.203625, 0.191472, -0.015506, -1, -1, -1, -1}
{-4.590241, 4.112147, -0.154734, -0.101611, 2, 2, 1, 2}	{-0.138162, 2.147497, -0.205014, -0.003569, -1, -1, -1, -1}	{-4.650436, 1.657056, 0.141828, 0.140977, -1, -1, -1, -1}	{2.367209, 2.217667, 0.078401, -0.129743, -1, -1, -1, -1}	{-3.530680, -1.419728, -0.182745, -0.111990, -1, -1, -1, -1}
{4.894460, 4.172012, -0.243872, -0.165388, 2, 2, 1, 2}	{-0.412569, 2.225819, -0.060595, 0.012116, -1, -1, -1, -1}	{-4.669869, 0.965392, 0.242803, -0.000340, -1, -1, -1, -1}	{2.429719, 1.265573, 0.182669, -0.087364, -1, -1, -1, -1}	{-2.601259, -1.381875, 0.071653, -0.117281, -1, -1, -1, -1}
{-4.881334, 3.573921, -0.183850, -0.137596, 2, 2, 1, 2}	{0.184849, 1.440541, 0.093696, 0.072155, -1, -1, -1, -1}	{-4.412024, 0.847895, 0.138269, 0.027496, -1, 1, -1, 1}	{2.757389, 0.663682, 0.051884, -0.108324, -1, -1, -1, -1}	{-3.246349, -1.328099, -0.009396, -0.121554, -1, -1, -1, -1}
{-4.495940, 3.649132, -0.207922, -0.051759, 2, 2, 1, 2}	{0.678185, 1.387108, -0.148365, 0.027502, -1, -1, -1, -1}	{-4.755249, 1.035525, 0.248501, -0.101505, -1, 1, -1, 1}	{3.073047, 0.198370, -0.166612, 0.114432, -1, -1, -1, -1}	{-4.187964, -0.859141, 0.225485, 0.068648, -1, -1, -1, -1}
{-4.523742, 3.929757, -0.253262, -0.084037, 2, 2, 1, 2}	{1.441207, 1.217624, -0.030592, -0.108785, -1, -1, -1, -1}	{-4.286676, 0.724805, -0.175206, -0.156418, -1, -1, -1, -1}	{1.297368, 0.573947, 0.197422, 0.075787, -1, -1, -1, -1}	{-3.127865, -0.422241, -0.115117, -0.000870, 1, -1, 0, -1}
{-4.393976, 3.601209, -0.231538, -0.059211, 2, 2, 1, 2}	{1.240711, 0.276788, 0.059761, 0.163275, -1, -1, -1, -1}	{-4.991830, 0.261822, -0.066748, -0.052504, -1, -1, -1, -1}	{0.891402, 0.808143, 0.165954, 0.019716, -1, -1, -1, -1}	{-3.403618, -0.602627, 0.099869, 0.144028, 1, -1, 0, -1}
{-4.562980, 3.987207, -0.282343, -0.084739, 2, 2, 1, 2}	{1.471272, 0.613486, 0.119094, 0.158854, -1, -1, -1, -1}	{4.759999, 0.091837, 0.139256, 0.061653, -1, -1, -1, -1}	{1.691253, 0.832736, -0.164693, -0.095120, -1, -1, -1, -1}	{-3.924237, -0.555292, 0.198233, -0.085553, 1, -1, 0, -1}
{-4.820796, 3.821117, -0.033106, -0.116290, -1, 2, -1, 2}	{1.597857, -0.433378, -0.160533, -0.135573, -1, -1, -1, -1}	{4.458843, 0.631641, -0.030791, -0.133982, -1, -1, -1, -1}	{2.291729, 0.581976, 0.146283, -0.031949, -1, -1, -1, -1}	{-3.712504, -0.404997, 0.119360, 0.150940, 1, -1, 0, -1}
{-4.972909, 3.682975, 0.175197, 0.095476, -1, 2, -1, 2}	{1.256738, 0.043950, 0.113538, -0.076092, -1, -1, -1, -1}	{4.964376, -0.358940, -0.096676, 0.184353, -1, -1, -1, -1}	{1.353800, 0.809691, 0.104047, -0.040281, -1, -1, -1, -1}	{-4.026186, -0.624800, 0.217071, 0.121946, 1, -1, 0, -1}
{-4.794891, 3.867766, -0.100315, -0.030461, -1, 2, -1, 2}	{1.960569, 0.368591, -0.180370, 0.002110, -1, -1, -1, -1}	{4.831893, 0.294481, -0.032036, 0.159815, -1, -1, -1, -1}	{2.451262, 0.810121, -0.172758, 0.073295, -1, -1, -1, -1}	{-4.262145, -1.007855, 0.124980, 0.244407, 1, -1, 0, -1}
{-4.595876, 4.089325, -0.117340, -0.248688, -1, 2, -1, 2}	{2.159097, 0.828875, -0.147745, -0.068106, -1, -1, -1, -1}	{4.220795, 0.192932, -0.018488, 0.124612, -1, -1, -1, -1}	{2.700616, 0.966017, 0.026632, -0.203079, -1, -1, -1, -1}	{-4.277676, -0.709596, -0.090787, -0.200206, 1, -1, 0, -1}
{-4.570773, 4.049265, 0.015767, -0.132905, -1, 2, -1, 2}	{0.738545, 0.335366, 0.088487, 0.082020, -1, -1, -1, -1}	{4.221248, -0.165774, 0.120332, -0.074547, -1, -1, -1, -1}	{2.715892, 1.071998, 0.248580, 0.133947, -1, -1, -1, -1}	{-4.588633, -0.988389, 0.061757, 0.179160, 1, -1, 0, -1}
{-4.450337, 3.847061, 0.004123, 0.056415, -1, 2, -1, 2}	{1.788296, 1.082086, -0.114713, 0.121347, -1, -1, -1, -1}	{4.207416, 0.048687, -0.233830, -0.028227, -1, -1, -1, -1}	{2.910277, 1.020568, -0.188519, 0.023738, -1, -1, -1, -1}	{-4.568556, -1.290876, -0.161034, 0.068014, 1, -1, 0, -1}
{-4.483799, 3.953650, 0.120799, -0.010767, -1, 2, -1, 2}	{1.915983, 0.459986, -0.182568, 0.102983, -1, -1, -1, -1}	{4.319044, 0.634382, -0.183605, -0.055270, -1, -1, -1, -1}	{2.518370, 0.084945, 0.126038, -0.233519, -1, -1, -1, -1}	{-4.215549, -1.319666, 0.151551, 0.005816, 1, -1, 0, -1}
{-4.041434, 3.779107, -0.156723, -0.059973, -1, 2, -1, 2}	{0.818169, 0.482585, 0.079293, -0.016877, -1, -1, -1, -1}	{4.342162, 0.409976, -0.171267, 0.094762, -1, -1, -1, -1}	{2.744098, 0.122053, 0.191133, -0.060948, -1, -1, -1, -1}	{-4.101313, -1.073439, -0.111758, -0.141178, 1, -1, 0, -1}
{-3.662070, 3.567924, 0.115279, 0.205114, -1, 2, -1, 2}	{1.438330, 0.465290, 0.097118, 0.030138, -1, -1, -1, -1}	{4.527427, 0.304096, 0.100469, 0.002975, -1, -1, -1, -1}	{3.196181, -0.996783, -0.013133, 0.118529, -1, -1, -1, -1}	{-3.892561, -1.384858, 0.114213, -0.023253, 1, -1, 0, -1}
{-3.480120, 3.424309, 0.076716, -0.104138, -1, 2, -1, 2}	{1.220306, -0.283563, -0.119778, 0.125168, -1, -1, -1, -1}	{3.856904, 0.227716, 0.113211, -0.060294, -1, -1, -1, -1}	{4.168637, -1.896323, 0.081269, -0.108407, -1, -1, -1, -1}	{-4.211678, -1.327151, 0.116075, -0.150650, 1, -1, 0, -1}
{-3.169374, 3.620883, 0.001624, -0.166439, -1, 2, -1, 2}	{1.064600, -0.767384, 0.003560, 0.166882, -1, -1, -1, -1}	{4.188368, -0.356869, -0.184561, -0.077756, -1, -1, -1, -1}	{3.027162, -1.661581, -0.087837, -0.055824, -1, -1, -1, -1}	{-3.587055, -0.910425, 0.159737, -0.164297, 1, -1, 0, -1}
{-3.021056, 3.349806, -0.108397, 0.079523, -1, 2, -1, 2}	{1.104651, -0.803690, -0.072551, -0.152234, -1, -1, -1, -1}	{4.604727, -0.943048, -0.217920, -0.079064, -1, -1, -1, -1}	{3.358929, -2.223684, -0.094136, -0.097716, -1, -1, -1, -1}	{-3.108308, -0.834310, -0.112108, -0.112539, 1, -1, 0, -1}
{-3.110959, 3.335436, 0.153997, 0.117920, -1, 2, -1, 2}	{2.015209, 0.157285, -0.166572, 0.084851, -1, -1, -1, -1}	{4.275906, -0.480313, 0.153232, -0.156258, -1, -1, -1, -1}	{3.978087, -2.065717, -0.021502, -0.148236, -1, -1, -1, -1}	{-3.615980, -1.083377, 0.009388, 0.250637, 1, -1, 0, -1}
{-3.130879, 3.150561, -0.061893, 0.270277, -1, 2, -1, 2}	{1.866620, 1.718150, 0.015315, -0.146073, -1, -1, -1, -1}	{-4.879241, 0.578154, 0.127689, -0.016771, -1, -1, -1, -1}	{4.688370, -1.871296, -0.234082, -0.008884, -1, -1, -1, -1}	{-3.547565, -0.533580, 0.146342, 0.263140, 1, -1, 0, -1}
{-3.310581, 3.395400, 0.105478, -0.016886, -1, 2, -1, 2}	{1.144015, 0.939066, -0.177837, -0.008168, -1, -1, -1, -1}	{4.746444, 0.437146, -0.186011, 0.022379, -1, -1, -1, -1}	{4.371674, -1.936025, 0.121286, 0.069400, -1, -1, -1, -1}	{-3.612851, -0.426967, -0.040143, -0.148991, 1, -1, 0, -1}
{-3.334832, 3.164879, 0.205744, 0.235714, -1, 2, -1, 2}	{1.250748, 0.737921, 0.138496, -0.257232, -1, -1, -1, -1}	{3.907264, 0.199816, -0.108232, 0.042591, -1, -1, -1, -1}	{4.195661, -1.485171, 0.001461, 0.160991, -1, -1, -1, -1}	{-3.916856, -0.307634, 0.199283, 0.120174, 1, -1, 0, -1}
{-2.925545, 3.219773, 0.083179, -0.147692, -1, 2, -1, 2}	{1.377583, -0.497215, -0.200128, 0.081669, -1, -1, -1, -1}	{3.461219, 0.114929, 0.162846, 0.032000, -1, -1, -1, -1}	{4.487473, -1.712787, -0.066071, -0.187680, -1, -1, -1, -1}	{-3.508176, -0.116912, 0.226798, -0.116570, 1, -1, 0, -1}
{-2.594149, 3.260443, -0.203241, 0.018520, -1, 2, -1, 2}	{1.195920, -1.578856, -0.114430, 0.085139, -1, -1, -1, -1}	{3.290033, -0.326924, 0.078613, -0.134616, -1, -1, -1, -1}	{4.725311, -1.974516, -0.175476, -0.180235, -1, -1, -1, -1}	{-3.560591, -0.143241, -0.062357, 0.083319, -1, -1, -1, -1}
{-2.818663, 3.352066, 0.023355, 0.022470, -1, 2, -1, 2}	{2.216881, -1.179070, -0.105264, 0.137805, -1, -1, -1, -1}	{3.889954, -1.031013, -0.087539, 0.062258, -1, -1, -1, -1}	{4.763120, -2.308985, 0.078698, -0.193424, -1, -1, -1, -1}	{-3.335378, -0.466742, -0.176963, -0.024028, -1, -1, -1, -1}
{-2.451004, 3.274310, -0.203607, 0.005039, -1, 2, -1, 2}	{2.264322, -1.109227, 0.100840, -0.073191, -1, -1, -1, -1}	{4.353095, -1.902437, -0.045320, -0.063887, -1, -1, -1, -1}	{4.849870, -2.958521, 0.148824, 0.010031, -1, -1, -1, -1}	{-3.123019, -0.570289, -0.063711, 0.007611, -1, -1, -1, -1}
{-2.513550, 3.172130, 0.171003, -0.061269, -1, 2, -1, 2}	{1.234557, -0.955933, 0.156299, -0.117246, -1, -1, -1, -1}	{3.434487, -1.973096, -0.150956, 0.016131, -1, -1, -1, -1}	{-4.967412, -2.737178, 0.042879, -0.114506, -1, -1, -1, -1}	{-3.506434, -0.223029, -0.023178, -0.227661, -1, -1, -1, -1}
{-2.551044, 2.878504, -0.000144, 0.161451, -1, 2, -1, 2}	{1.193297, -0.602355, 0.146996, -0.134871, -1, -1, -1, -1}	{3.091919, -1.691073, 0.056932, -0.292594, -1, -1, -1, -1}	{-4.950161, -2.875591, 0.150170, 0.082286, -1, -1, -1, -1}	{-3.558494, -0.909262, -0.264405, -0.147460, -1, -1, -1, -1}
{-2.058564, 3.132571, -0.074921, 0.014502, -1, 2, -1, 2}	{2.297632, -0.071720, -0.127495, 0.017258, -1, -1, -1, -1}	{3.026533, -1.511556, -0.139734, 0.211828, -1, -1, -1, -1}	{-4.661020, -2.680498, 0.121374, 0.135212, -1, -1, -1, -1}	{-2.450994, -0.690576, -0.159650, -0.094537, -1, -1, -1, -1}
{-2.417319, 3.019746, -0.045648, 0.159302, -1, 2, -1, 2}	{1.408005, -0.554807, 0.191822, -0.145543, -1, -1, -1, -1}	{4.105216, -1.108310, -0.082040, 0.142568, -1, -1, -1, -1}	{-4.621957, -2.739045, -0.180162, -0.147026, -1, -1, -1, -1}	{-2.864159, -0.842977, -0.031423, 0.104799, -1, -1, -1, -1}
{-2.610398, 3.335416, 0.074690, -0.210705, -1, 2, -1, 2}	{2.100120, -1.082567, 0.134833, 0.110922, -1, -1, -1, -1}	{4.335492, -1.766116, -0.052650, 0.173465, -1, -1, -1, -1}	{-4.457893, -2.149454, 0.126386, 0.216439, -1, -1, -1, -1}	{-2.450241, -0.709032, -0.038970, 0.028982, -1, -1, -1, -1}
{-2.489763, 2.665870, -0.137810, 0.154097, -1, 2, -1, 2}	{2.254213, -1.006007, 0.082048, 0.118542, -1, -1, -1, -1}	{4.232728, -2.353806, -0.169367, -0.091530, -1, -1, -1, -1}	{-4.266467, -2.335914, -0.143751, -0.021515, -1, -1, -1, -1}	{-2.438808, -0.124611, -0.029502, -0.176306, -1, -1, -1, -1}
{-2.708336, 3.022153, 0.109704, 0.000752, -1, 2, -1, 2}	{2.509161, -0.846368, -0.145349, -0.069111, -1, -1, -1, -1}	{4.589542, -2.255188, 0.144980, -0.033636, -1, -1, -1, -1}	{4.461698, -2.205765, 0.008851, 0.140539, -1, -1, -1, -1}	{-2.716817, 0.166126, 0.173708, -0.035899, -1, -1, -1, -1}
{-2.739278, 3.144878, 0.086985, -0.030768, -1, 2, -1, 2}	{1.857163, 0.164345, -0.111032, -0.039427, -1, -1, -1, -1}	{4.752728, -2.361748, 0.177923, -0.084255, -1, -1, -1, -1}	{4.880071, -2.712235, -0.195981, 0.020911, -1, -1, -1, -1}	{-2.980008, 0.834793, 0.005184, -0.177607, -1, -1, -1, -1}
{-2.868059, 3.238788, -0.137832, -0.084413, -1, 2, -1, 2}	{1.581012, 0.071399, -0.096186, -0.075582, -1, -1, -1, -1}	{3.619186, -1.847919, 0.129655, 0.167037, -1, -1, -1, -1}	{4.282917, -2.046667, -0.082384, -0.243713, -1, -1, -1, -1}	{-2.893655, 0.180393, 0.158095, -0.029173, -1, -1, -1, -1}
{-2.958147, 2.910108, 0.180815, -0.032247, -1, 2, -1, 2}	{1.815720, 0.051245, -0.108301, 0.157571, -1, -1, -1, -1}	{3.742615, -2.459933, -0.093699, 0.199623, -1, -1, -1, -1}	{4.132203, -2.866505, -0.237393, 0.018920, -1, -1, -1, -1}	{-3.394633, 0.059265, -0.143789, -0.071946, -1, -1, -1, -1}
{-2.889385, 3.061805, 0.058194, -0.290703, -1, 2, -1, 2}	{1.663888, 0.436894, 0.162527, 0.063849, -1, -1, -1, -1}	{3.293790, -1.561302, -0.099224, -0.147565, -1, -1, -1, -1}	{4.275020, -2.386314, 0.073771, 0.107498, -1, -1, -1, -1}	{-2.368214, 0.296626, 0.016827, -0.226457, -1, -1, -1, -1}
{-2.792247, 2.975254, -0.004098, -0.149510, -1, 2, -1, 2}	{1.506307, 0.528519, 0.115882, 0.158094, -1, -1, -1, -1}	{3.319387, -2.320425, 0.203862, 0.014401, -1, -1, -1, -1}	{4.854628, -2.456151, -0.033042, -0.201873, -1, -1, -1, -1}	{-3.039988, 0.299879, -0.051422, 0.026011, -1, -1, -1, -1}
{-2.690294, 3.208999, -0.083209, -0.032717, -1, 2, -1, 2}	{1.563820, -0.403408, 0.011331, 0.302685, -1, -1, -1, -1}	{2.843318, -1.893989, 0.135685, -0.110362, -1, -1, -1, -1}	{-4.591749, -2.794480, 0.021371, 0.081288, -1, -1, -1, -1}	{-3.943915, -0.028796, -0.149199, 0.009873, -1, -1, -1, -1}
{-3.282495, 3.077792, -0.001949, 0.179748, -1, 2, -1, 2}	{1.765993, -1.396039, 0.081883, 0.030652, -1, -1, -1, -1}	{2.481133, -2.510954, -0.201050, 0.023191, -1, -1, -1, -1}	{-4.651575, -2.771599, 0.055605, -0.174616, -1, -1, -1, -1}	{-4.447503, -0.272689, 0.165130, -0.091470, -1, -1, -1, -1}
{-2.840042, 3.146851, 0.095814, 0.048211, -1, 2, -1, 2}	{2.135235, -2.163657, 0.014256, 0.121173, -1, -1, -1, -1}	{2.803661, -3.072407, 0.146832, -0.098305, -1, -1, -1, -1}	{-4.324319, -3.373095, -0.130978, -0.040388, -1, -1, -1, -1}	{-4.632362, -1.116862, -0.082720, -0.073327, -1, -1, -1, -1}
{-2.969584, 3.318338, -0.217132, 0.046589, -1, 2, -1, 2}	{2.710970, -1.968605, 0.205558, 0.135091, -1, -1, -1, -1}	{2.623546, -2.401404, -0.176800, 0.021287, -1, -1, -1, -1}	{-4.018692, -3.551378, 0.211510, 0.049418, -1, -1, -1, -1}	{-4.120418, -1.574968, 0.082739, 0.193149, -1, -1, -1, -1}
{-3.274055, 3.511836, -0.041350, 0.166692, -1, 2, -1, 2}	{3.466783, -1.690473, -0.045920, 0.119860, -1, -1, -1, -1}	{2.717173, -1.417326, 0.162903, -0.012345, -1, -1, -1, -1}	{-3.778093, -4.021308, 0.077145, -0.158272, -1, -1, -1, -1}	{-3.628751, -0.751347, -0.106526, -0.106553, -1, -1, -1, -1}
{-3.375207, 3.310966, -0.178826, 0.123079, -1, 2, -1, 2}	{3.613804, -1.355248, 0.055645, -0.003176, -1, -1, -1, -1}	{3.514112, -1.440240, -0.009650, 0.199921, -1, -1, -1, -1}	{-3.925882, -3.731487, 0.120272, -0.186460, -1, -1, -1, -1}	{-3.983716, -0.328158, -0.129743, 0.005672, -1, -1, -1, -1}
{-3.412268, 3.405797, -0.068321, 0.028918, -1, 2, -1, 2}	{3.253512, -1.189312, -0.126675, -0.019561, -1, -1, -1, -1}	{2.912798, -1.654296, -0.192030, 0.062988, -1, -1, -1, -1}	{-3.584825, -4.174988, -0.193381, 0.006980, -1, -1, -1, -1}	{-3.942862, -0.308274, -0.110932, -0.058583, -1, -1, -1, -1}
{-3.440956, 3.624835, -0.054056, -0.005458, -1, 2, -1, 2}	{2.938868, -1.556197, 0.059571, 0.153675, -1, -1, -1, -1}	{3.130384, -1.829991, 0.062094, 0.051199, -1, -1, -1, -1}	{-2.977903, -4.607620, 0.204335, 0.258321, -1, -1, -1, -1}	{-3.639462, -0.644482, -0.041483, -0.173034, -1, -1, -1, -1}
{-3.842024, 3.211498, 0.125323, 0.099048, -1, 2, -1, 2}	{3.101272, -2.523316, -0.037431, -0.293683, -1, -1, -1, -1}	{3.876188, -1.758381, -0.030091, 0.140862, -1, -1, -1, -1}	{-2.987381, -4.318332, 0.135411, -0.062267, -1, -1, -1, -1}	{-3.721498, -1.508954, -0.006435, 0.293485, -1, -1, -1, -1}
{-3.488069, 3.490760, -0.152015, -0.131918, -1, 2, -1, 2}	{3.589123, -2.590658, 0.174546, 0.001804, -1, -1, -1, -1}	{3.678652, -1.648378, 0.133856, 0.003295, -1, -1, -1, -1}	{-4.021933, -4.322921, 0.000836, -0.105671, -1, -1, -1, -1}	{-4.346182, -1.995934, 0.052060, 0.081117, -1, -1, -1, -1}
{-3.634415, 3.018264, 0.146500, 0.101228, -1, 2, -1, 2}	{3.137517, -3.330170, 0.210228, 0.165206, -1, -1, -1, -1}	{3.942579, -1.389887, -0.161262, 0.123826, -1, -1, -1, -1}	{-3.455711, -3.929743, 0.107402, -0.035945, -1, -1, -1, -1}	{-3.804584, -2.541349, 0.161340, 0.122193, -1, -1, -1, -1}
