Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00     176/220         boost::any::holder<double>::clone() const [822]
[720]    0.0    0.00    0.00     220         boost::any::holder<double>::holder(double const&) [720]
                0.00    0.00     220/339         boost::any::placeholder::placeholder() [680]
-----------------------------------------------
                0.00    0.00     220/220         boost::any::holder<double>::~holder() [771]
[721]    0.0    0.00    0.00     220         boost::any::holder<double>::~holder() [721]
                0.00    0.00     220/339         boost::any::placeholder::~placeholder() [681]
-----------------------------------------------
                0.00    0.00     203/203         boost::any::operator=(boost::any) [723]
[722]    0.0    0.00    0.00     203         boost::any::swap(boost::any&) [722]
                0.00    0.00     203/203         std::enable_if<std::__and_<std::is_move_constructible<boost::any::placeholder*>, std::is_move_assignable<boost::any::placeholder*> >::value, void>::type std::swap<boost::any::placeholder*>(boost::any::placeholder*&, boost::any::placeholder*&) [724]
-----------------------------------------------
                0.00    0.00       6/203         boost::program_options::typed_value<int, char>::default_value(int const&) [1199]
                0.00    0.00       6/203         boost::program_options::typed_value<int, char>::apply_default(boost::any&) const [2278]
                0.00    0.00       9/203         boost::program_options::typed_value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>::default_value(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1140]
                0.00    0.00       9/203         boost::program_options::typed_value<bool, char>::default_value(bool const&) [1143]
                0.00    0.00       9/203         boost::program_options::typed_value<bool, char>::apply_default(boost::any&) const [2260]
                0.00    0.00       9/203         boost::program_options::typed_value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>::apply_default(boost::any&) const [2242]
                0.00    0.00      44/203         boost::program_options::typed_value<double, char>::default_value(double const&) [873]
                0.00    0.00      44/203         boost::program_options::typed_value<double, char>::apply_default(boost::any&) const [2269]
                0.00    0.00      67/203         main [1]
[723]    0.0    0.00    0.00     203         boost::any::operator=(boost::any) [723]
                0.00    0.00     203/203         boost::any::swap(boost::any&) [722]
-----------------------------------------------
                0.00    0.00     203/203         boost::any::swap(boost::any&) [722]
[724]    0.0    0.00    0.00     203         std::enable_if<std::__and_<std::is_move_constructible<boost::any::placeholder*>, std::is_move_assignable<boost::any::placeholder*> >::value, void>::type std::swap<boost::any::placeholder*>(boost::any::placeholder*&, boost::any::placeholder*&) [724]
                0.00    0.00     609/609         std::remove_reference<boost::any::placeholder*&>::type&& std::move<boost::any::placeholder*&>(boost::any::placeholder*&) [624]
-----------------------------------------------
                0.00    0.00     202/202         main [1]
[725]    0.0    0.00    0.00     202         motor_ensemble::get_nmotors() [725]
                0.00    0.00     202/2870        std::vector<motor*, std::allocator<motor*> >::size() const [537]
-----------------------------------------------
                0.00    0.00     202/202         main [1]
[726]    0.0    0.00    0.00     202         motor_ensemble::get_kinetic_energy() [726]
-----------------------------------------------
                0.00    0.00     202/202         main [1]
[727]    0.0    0.00    0.00     202         motor_ensemble::get_potential_energy() [727]
-----------------------------------------------
                0.00    0.00     202/202         main [1]
[728]    0.0    0.00    0.00     202         motor_ensemble::print_ensemble_thermo() [728]
-----------------------------------------------
                0.00    0.00     202/202         motor_ensemble::motor_walk(double) [7]
[729]    0.0    0.00    0.00     202         motor_ensemble::check_broken_filaments() [729]
                0.00    0.00     202/202         filament_ensemble::get_broken() [730]
                0.00    0.00     202/258388      std::vector<int, std::allocator<int> >::size() const [101]
                0.00    0.00     202/18404       std::vector<int, std::allocator<int> >::~vector() [236]
-----------------------------------------------
                0.00    0.00     202/202         motor_ensemble::check_broken_filaments() [729]
[730]    0.0    0.00    0.00     202         filament_ensemble::get_broken() [730]
                0.00    0.00     202/202         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [742]
-----------------------------------------------
                0.00    0.00     101/202         filament_ensemble::get_nlinks() [783]
                0.00    0.00     101/202         main [1]
[731]    0.0    0.00    0.00     202         filament_ensemble::get_nactins() [731]
                0.00    0.00     808/3155        std::vector<filament*, std::allocator<filament*> >::size() const [513]
                0.00    0.00     606/28922       std::vector<filament*, std::allocator<filament*> >::operator[](unsigned long) [193]
                0.00    0.00     606/606         filament::get_nactins() [625]
-----------------------------------------------
                0.00    0.00     202/202         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [742]
[732]    0.0    0.00    0.00     202         __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [732]
                0.00    0.00     202/202         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [740]
-----------------------------------------------
                0.00    0.00     202/202         std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_valptr() const [735]
[733]    0.0    0.00    0.00     202         __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_ptr() const [733]
                0.00    0.00     202/202         __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_addr() const [734]
-----------------------------------------------
                0.00    0.00     202/202         __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_ptr() const [733]
[734]    0.0    0.00    0.00     202         __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_addr() const [734]
-----------------------------------------------
                0.00    0.00     202/202         std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::operator->() const [736]
[735]    0.0    0.00    0.00     202         std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_valptr() const [735]
                0.00    0.00     202/202         __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_ptr() const [733]
-----------------------------------------------
                0.00    0.00     202/202         main [1]
[736]    0.0    0.00    0.00     202         std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::operator->() const [736]
                0.00    0.00     202/202         std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_valptr() const [735]
-----------------------------------------------
                0.00    0.00     202/202         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [742]
[737]    0.0    0.00    0.00     202         std::vector<int, std::allocator<int> >::end() const [737]
                0.00    0.00     202/2178        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [548]
-----------------------------------------------
                0.00    0.00     202/202         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [742]
[738]    0.0    0.00    0.00     202         std::vector<int, std::allocator<int> >::begin() const [738]
                0.00    0.00     202/2178        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [548]
-----------------------------------------------
                0.00    0.00     101/202         std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::~_Hashtable() [797]
                0.00    0.00     101/202         std::unordered_set<std::array<int, 4ul>, boost::hash<std::array<int, 4ul> >, std::equal_to<std::array<int, 4ul> >, std::allocator<std::array<int, 4ul> > >::clear() [798]
[739]    0.0    0.00    0.00     202         std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::clear() [739]
                0.00    0.00     202/707         std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_begin() const [616]
                0.00    0.00     202/202         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::array<int, 4ul>, true> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::array<int, 4ul>, true>*) [743]
