Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::vector<std::array<int, 2ul>*, std::allocator<std::array<int, 2ul>*> >::~vector() [1541]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> >*> >::~vector() [1539]
                0.00    0.00       1/1           std::vector<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >*, std::allocator<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >*> >::~vector() [1537]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::typed_value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, char>* boost::program_options::value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [1442]
[1431]   0.0    0.00    0.00       1         boost::program_options::typed_value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, char>::typed_value(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [1431]
                0.00    0.00       2/141         boost::any::any() [688]
                0.00    0.00       1/69          boost::program_options::value_semantic_codecvt_helper<char>::value_semantic_codecvt_helper() [732]
                0.00    0.00       1/69          boost::program_options::typed_value_base::typed_value_base() [730]
                0.00    0.00       1/1           boost::function1<void, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>::function1() [1452]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::typed_value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, char>::~typed_value() [1761]
[1432]   0.0    0.00    0.00       1         boost::program_options::typed_value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, char>::~typed_value() [1432]
                0.00    0.00       2/414         boost::any::~any() [581]
                0.00    0.00       1/1           boost::function1<void, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>::~function1() [1453]
                0.00    0.00       1/69          boost::program_options::typed_value_base::~typed_value_base() [731]
                0.00    0.00       1/69          boost::program_options::value_semantic_codecvt_helper<char>::~value_semantic_codecvt_helper() [733]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1433]   0.0    0.00    0.00       1         boost::program_options::variables_map::~variables_map() [1433]
                0.00    0.00       1/1           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~map() [1528]
                0.00    0.00       1/1           std::set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~set() [1529]
                0.00    0.00       1/1           boost::program_options::abstract_variables_map::~abstract_variables_map() [1436]
                0.00    0.00       1/1           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::program_options::variable_value, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::~map() [1527]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::basic_command_line_parser<char>::run() [1438]
[1434]   0.0    0.00    0.00       1         boost::program_options::basic_parsed_options<char>::basic_parsed_options(boost::program_options::options_description const*, int) [1434]
                0.00    0.00       1/1           std::vector<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::vector() [1533]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::basic_command_line_parser<char>::run() [1438]
[1435]   0.0    0.00    0.00       1         boost::program_options::basic_parsed_options<char>::basic_parsed_options(boost::program_options::basic_parsed_options<char> const&) [1435]
                0.00    0.00       1/1           std::vector<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::vector(std::vector<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > > const&) [1532]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::variables_map::~variables_map() [1433]
[1436]   0.0    0.00    0.00       1         boost::program_options::abstract_variables_map::~abstract_variables_map() [1436]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1437]   0.0    0.00    0.00       1         boost::program_options::basic_command_line_parser<char>::positional(boost::program_options::positional_options_description const&) [1437]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1438]   0.0    0.00    0.00       1         boost::program_options::basic_command_line_parser<char>::run() [1438]
                0.00    0.00       1/1           boost::program_options::basic_parsed_options<char>::basic_parsed_options(boost::program_options::options_description const*, int) [1434]
                0.00    0.00       1/5           std::vector<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::~vector() [1254]
                0.00    0.00       1/1           std::vector<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::operator=(std::vector<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >&&) [1534]
                0.00    0.00       1/3           boost::program_options::basic_parsed_options<char>::~basic_parsed_options() [1266]
                0.00    0.00       1/1           boost::program_options::basic_parsed_options<char>::basic_parsed_options(boost::program_options::basic_parsed_options<char> const&) [1435]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1439]   0.0    0.00    0.00       1         boost::program_options::basic_command_line_parser<char>::options(boost::program_options::options_description const&) [1439]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1440]   0.0    0.00    0.00       1         boost::program_options::basic_command_line_parser<char>::~basic_command_line_parser() [1440]
                0.00    0.00       1/1           boost::program_options::detail::cmdline::~cmdline() [1444]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1441]   0.0    0.00    0.00       1         boost::program_options::positional_options_description::~positional_options_description() [1441]
                0.00    0.00       1/21          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [897]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::typed_value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, char>* boost::program_options::value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >() [1443]
