{-2.359465, -2.136135, 0.758184, 0.512957, 0}	{-1.601281, -1.623178, 0.962281, 0.160896, 0}	{-0.639000, -1.462281, 0.968239, 0.142077, 0}	{0.329239, -1.320204, 0.868167, 0.378731, 0}	{1.758174, -0.177061, -0.155255, -0.837994, 1}	{1.602919, -1.015055, -0.317120, -0.995687, 1}	{1.285799, -2.010742, -0.661882, -0.765445, 1}	{0.623917, -2.776187, -0.186393, -1.042103, 1}	{-2.567651, 0.589714, -0.811295, -0.615372, 2}	{2.621055, -0.025657, -0.664183, -0.747134, 2}	{1.956872, -0.772791, -0.656937, -0.664636, 2}	{1.299934, -1.437427, -0.584329, -0.883224, 2}
{-2.371115, -2.260095, 0.785044, 0.658059, 0}	{-1.586071, -1.602036, 0.745339, 0.544916, 0}	{-0.840732, -1.057119, 0.724373, 0.726096, 0}	{-0.116359, -0.331024, 0.872656, 0.361034, 0}	{1.431545, 0.068815, 0.050165, -0.959941, 1}	{1.481710, -0.891126, -0.052254, -1.123309, 1}	{1.429456, -2.014436, -0.273585, -0.859962, 1}	{1.155871, -2.874397, -0.481623, -0.921495, 1}	{-2.825788, 1.069580, -0.669975, -0.703797, 2}	{2.504237, 0.365783, -0.618686, -0.905295, 2}	{1.885551, -0.539512, -0.606321, -0.930666, 2}	{1.279230, -1.470177, -0.248790, -1.034941, 2}
{-2.212510, -2.305814, 0.781266, 0.458035, 0}	{-1.431244, -1.847779, 0.716628, 0.572632, 0}	{-0.714616, -1.275147, 0.783744, 0.605160, 0}	{0.069128, -0.669987, 1.006434, -0.034779, 0}	{1.918744, 0.000692, -0.259828, -1.019904, 1}	{1.658915, -1.019212, -0.246118, -0.912824, 1}	{1.412797, -1.932036, -0.503755, -0.960049, 1}	{0.909042, -2.892085, -0.240848, -0.954179, 1}	{2.869451, 1.188641, -0.544060, -0.968759, 2}	{2.325391, 0.219882, -0.486019, -0.902338, 2}	{1.839372, -0.682456, -0.497363, -0.820096, 2}	{1.342009, -1.502552, -0.394616, -0.968189, 2}
{-2.656186, -2.192426, 1.129395, -0.031949, 0}	{-1.526791, -2.224375, 0.728740, 0.613463, 0}	{-0.798051, -1.610912, 0.855312, 0.449123, 0}	{0.057262, -1.161789, 0.949471, 0.368126, 0}	{2.346166, -0.085954, -0.328513, -0.938701, 1}	{2.017653, -1.024655, -0.585008, -0.820233, 1}	{1.432645, -1.844888, -0.595208, -0.849536, 1}	{0.837437, -2.694424, -0.651578, -0.742526, 1}	{2.458567, 1.211279, -0.283230, -0.915991, 2}	{2.175337, 0.295288, -0.445716, -0.839111, 2}	{1.729621, -0.543824, -0.301829, -0.868804, 2}	{1.427793, -1.412627, -0.489841, -0.882806, 2}
{-2.551500, -2.445758, 0.879309, 0.204069, 0}	{-1.672191, -2.241690, 0.893766, 0.593647, 0}	{-0.778425, -1.648043, 0.783927, 0.818741, 0}	{0.005503, -0.829302, 0.858771, 0.395487, 0}	{2.430564, 0.124128, -0.610360, -0.837954, 1}	{1.820205, -0.713825, -0.596860, -0.711427, 1}	{1.223344, -1.425252, -0.424421, -0.965117, 1}	{0.798923, -2.390369, -0.356430, -1.058706, 1}	{2.857439, 1.119483, -0.847643, -0.500060, 2}	{2.009796, 0.619424, -0.621442, -0.831404, 2}	{1.388354, -0.211980, -0.421962, -0.929479, 2}	{0.966393, -1.141460, -0.189807, -0.863689, 2}
{-2.061081, -2.519627, 0.873405, 0.312248, 0}	{-1.187676, -2.207379, 0.830262, 0.420748, 0}	{-0.357413, -1.786631, 0.669030, 0.615431, 0}	{0.311617, -1.171200, 0.686712, 0.756985, 0}	{2.788801, -0.170992, -0.742209, -0.751115, 1}	{2.046592, -0.922106, -0.640401, -0.793262, 1}	{1.406191, -1.715368, -0.364970, -0.954809, 1}	{1.041221, -2.670178, -0.292687, -1.034836, 1}	{-2.672346, 1.186349, -0.617335, -0.837036, 2}	{2.710320, 0.349312, -0.705018, -0.651114, 2}	{2.005302, -0.301801, -0.488366, -0.950145, 2}	{1.516935, -1.251947, -0.481755, -0.984869, 2}
{-2.007876, 2.446719, 0.831839, 0.543169, 0}	{-1.176037, 2.989888, 0.861073, 0.524395, 0}	{-0.314964, -2.485718, 0.881699, 0.647017, 0}	{0.566735, -1.838701, 0.647482, 0.718403, 0}	{2.683918, -0.521527, -0.686294, -0.706141, 1}	{1.997624, -1.227668, -0.478680, -0.982567, 1}	{1.518945, -2.210235, -0.529613, -0.870699, 1}	{0.989332, 2.919066, -0.439547, -0.862172, 1}	{1.852235, 1.328515, -0.219546, -0.939504, 2}	{1.632690, 0.389011, -0.008520, -1.070059, 2}	{1.624170, -0.681048, -0.184760, -1.073550, 2}	{1.439410, -1.754598, -0.367503, -0.930854, 2}
{-1.605510, 2.751603, 0.832327, 0.335346, 0}	{-0.773183, -2.913051, 1.010663, 0.165228, 0}	{0.237480, -2.747823, 1.023307, 0.170211, 0}	{1.260787, -2.577612, 0.935213, 0.251630, 0}	{2.744712, -0.157447, -0.764552, -0.653858, 1}	{1.980160, -0.811305, -0.395040, -0.936298, 1}	{1.585120, -1.747604, 0.060503, -0.952168, 1}	{1.645623, -2.699772, 0.254628, -0.999974, 1}	{2.166144, 1.223136, 0.053787, -0.832734, 2}	{2.219931, 0.390402, -0.454954, -0.857833, 2}	{1.764977, -0.467431, -0.332973, -0.914384, 2}	{1.432004, -1.381815, -0.040612, -0.935888, 2}
{-1.478078, -2.949429, 0.935588, -0.018473, 0}	{-0.542490, -2.967902, 0.925085, -0.048216, 0}	{0.382595, 2.983882, 1.051051, 0.392213, 0}	{1.433646, -2.623906, 0.893283, 0.034316, 0}	{1.928532, 0.065397, 0.016995, -1.060783, 1}	{1.945527, -0.995386, 0.007693, -1.034473, 1}	{1.953219, -2.029858, 0.208293, -1.017139, 1}	{2.161513, 2.953002, 0.391332, -0.942582, 1}	{1.940129, 1.229055, -0.048462, -0.973058, 2}	{1.891668, 0.255997, 0.051099, -0.937551, 2}	{1.942767, -0.681554, -0.075153, -1.004393, 2}	{1.867613, -1.685947, 0.070144, -1.003771, 2}
{-1.305774, -2.837312, 0.915084, 0.265678, 0}	{-0.390691, -2.571634, 1.017835, -0.137722, 0}	{0.627145, -2.709357, 0.970626, 0.204579, 0}	{1.597771, -2.504778, 0.922798, -0.060634, 0}	{2.403760, 0.075339, 0.210333, -0.956725, 1}	{2.614093, -0.881386, -0.251068, -0.982142, 1}	{2.363025, -1.863527, 0.078356, -0.997259, 1}	{2.441381, -2.860786, 0.182541, -0.975491, 1}	{2.430783, 1.586491, -0.232645, -1.128780, 2}	{2.198138, 0.457712, -0.147854, -1.008779, 2}	{2.050283, -0.551067, -0.064948, -0.961730, 2}	{1.985336, -1.512797, 0.092640, -1.034257, 2}
{-1.567951, -2.376958, 1.031088, 0.015237, 0}	{-0.536863, -2.361721, 0.851460, 0.431001, 0}	{0.314597, -1.930720, 0.975968, 0.185567, 0}	{1.290565, -1.745153, 0.944668, 0.131590, 0}	{2.633839, 0.081722, 0.060423, -1.044925, 1}	{2.694262, -0.963203, 0.015913, -1.000841, 1}	{2.710176, -1.964044, 0.013910, -1.107309, 1}	{2.724085, 2.928647, 0.105500, -1.042151, 1}	{-2.467667, 1.258081, -0.300902, -0.858271, 2}	{-2.768569, 0.399810, -0.391732, -1.030791, 2}	{2.839699, -0.630981, -0.165842, -1.075402, 2}	{2.673856, -1.706383, -0.197958, -0.912813, 2}
{-1.734113, -1.656444, 0.912167, -0.448644, 0}	{-0.821946, -2.105088, 1.046405, -0.225102, 0}	{0.224459, -2.330190, 0.995747, -0.150902, 0}	{1.220206, -2.481092, 1.115800, -0.027592, 0}	{2.104961, -0.000310, 0.252613, -1.118142, 1}	{2.357574, -1.118452, 0.036673, -0.940670, 1}	{2.394247, -2.059122, -0.251262, -0.955224, 1}	{2.142985, 2.985654, 0.049496, -1.103013, 1}	{-2.463377, 1.256809, -0.486615, -0.915182, 2}	{-2.949992, 0.341627, -0.298514, -1.015660, 2}	{2.751494, -0.674033, -0.380702, -0.917796, 2}	{2.370792, -1.591829, -0.304787, -0.964828, 2}
{-1.265441, -2.507796, 0.971484, 0.352800, 0}	{-0.293957, -2.154996, 0.977538, -0.110271, 0}	{0.683580, -2.265267, 1.013120, 0.180799, 0}	{1.696700, -2.084468, 0.977488, 0.391501, 0}	{1.210474, -0.521882, 0.390711, -0.912100, 1}	{1.601185, -1.433982, 0.247062, -0.920660, 1}	{1.848247, -2.354642, 0.145620, -0.948462, 1}	{1.993866, 2.696896, 0.767213, -0.703274, 1}	{2.656928, 0.872051, -0.315129, -0.920633, 2}	{2.341800, -0.048582, -0.244506, -0.965145, 2}	{2.097294, -1.013727, -0.420210, -0.914008, 2}	{1.677084, -1.927735, 0.073095, -1.001183, 2}
{-1.461719, -2.946157, 0.836906, 0.334293, 0}	{-0.624814, -2.611864, 1.004847, -0.052789, 0}	{0.380033, -2.664653, 0.960428, 0.000531, 0}	{1.340461, -2.664122, 0.925361, 0.049782, 0}	{1.306738, -0.199186, 0.318741, -0.860928, 1}	{1.625478, -1.060114, 0.468929, -0.859713, 1}	{2.094407, -1.919827, 0.019548, -1.022849, 1}	{2.113955, -2.942676, -0.000496, -1.026445, 1}	{2.974708, 1.486157, -0.468357, -1.163449, 2}	{2.506352, 0.322708, -0.385702, -0.871638, 2}	{2.120649, -0.548930, -0.264160, -0.954568, 2}	{1.856489, -1.503498, 0.048933, -1.032461, 2}
{-1.201070, -1.357715, 0.845275, -0.656493, 0}	{-0.355795, -2.014208, 0.671131, -0.576931, 0}	{0.315336, -2.591139, 0.820784, -0.689150, 0}	{1.136120, 2.719711, 0.562248, -0.863878, 0}	{0.860778, 0.237024, 0.501320, -0.944288, 1}	{1.362099, -0.707265, 0.425911, -0.989470, 1}	{1.788009, -1.696735, 0.208219, -0.872066, 1}	{1.996228, -2.568801, 0.235986, -0.930109, 1}	{-2.771657, 0.975050, -0.768516, -0.566176, 2}	{2.459827, 0.408874, -0.621965, -0.838851, 2}	{1.837861, -0.429978, -0.206329, -0.927669, 2}	{1.631533, -1.357647, 0.106505, -0.851286, 2}
{-0.561935, -1.610598, 0.321725, -0.963148, 0}	{-0.240210, -2.573746, 0.599358, -0.746294, 0}	{0.359148, 2.679960, 0.804682, -0.546247, 0}	{1.163830, 2.133713, 0.894581, -0.486662, 0}	{2.873965, 0.418508, -0.498439, -0.887852, 1}	{2.375526, -0.469344, -0.386809, -1.005121, 1}	{1.988717, -1.474465, -0.275385, -0.922064, 1}	{1.713333, -2.396529, 0.027083, -1.046170, 1}	{2.571269, 1.885130, -0.420016, -0.966852, 2}	{2.151253, 0.918278, -0.347777, -0.939472, 2}	{1.803475, -0.021194, -0.187399, -1.044407, 2}	{1.616077, -1.065601, 0.081646, -0.928988, 2}
{-0.930878, -0.748689, 0.764320, -0.659157, 0}	{-0.166558, -1.407847, 0.868382, -0.560125, 0}	{0.701824, -1.967972, 0.529476, -0.843459, 0}	{1.231300, -2.811431, 0.600329, -0.586961, 0}	{-2.734125, -0.163272, -0.698672, -0.659571, 1}	{2.567203, -0.822843, -0.615803, -0.731431, 1}	{1.951399, -1.554275, -0.334313, -0.964987, 1}	{1.617087, -2.519262, -0.385388, -0.929250, 1}	{2.835469, 1.422264, -0.105574, -0.928801, 2}	{2.729895, 0.493463, -0.146518, -0.837381, 2}	{2.583377, -0.343918, -0.491061, -0.857397, 2}	{2.092316, -1.201315, -0.511783, -0.871766, 2}
{-0.819453, -0.738678, 0.762457, -0.612445, 0}	{-0.056995, -1.351122, 0.717171, -0.724920, 0}	{0.660176, -2.076042, 0.931142, -0.503884, 0}	{1.591318, -2.579926, 0.493325, -0.917743, 0}	{2.965149, -0.470787, -0.838429, -0.403819, 1}	{2.126719, -0.874606, -0.581302, -0.709897, 1}	{1.545417, -1.584503, -0.720718, -0.785013, 1}	{0.824699, -2.369516, -0.906384, -0.369289, 1}	{2.680693, 1.310082, -0.404472, -0.839767, 2}	{2.276221, 0.470315, -0.547582, -0.706719, 2}	{1.728639, -0.236404, -0.291473, -0.871714, 2}	{1.437166, -1.108117, -0.424797, -0.909221, 2}
{-0.844707, -1.211196, 0.607668, -0.828117, 0}	{-0.237039, -2.039314, 0.488049, -0.813073, 0}	{0.251010, -2.852386, 0.706476, -0.715412, 0}	{0.957486, 2.432202, 0.645962, -0.732191, 0}	{2.257940, -0.184154, -0.598216, -0.875173, 1}	{1.659724, -1.059327, -0.465027, -0.988222, 1}	{1.194697, -2.047549, -0.479810, -0.696924, 1}	{0.714888, -2.744473, -0.507291, -0.928940, 1}	{2.064139, 1.290918, 0.029838, -0.905989, 2}	{2.093977, 0.384929, -0.376746, -0.836910, 2}	{1.717231, -0.451981, -0.413349, -1.013785, 2}	{1.303882, -1.465766, -0.580260, -0.822151, 2}
{0.264431, -1.091422, 0.077490, -0.883974, 0}	{0.341921, -1.975396, 0.603758, -0.827959, 0}	{0.945679, -2.803356, 0.679915, -0.578766, 0}	{1.625594, 2.617879, 0.850782, -0.552099, 0}	{2.867857, -0.897675, -1.015281, -0.320739, 1}	{1.852576, -1.218414, -0.876442, -0.512030, 1}	{0.976133, -1.730445, -0.677807, -0.779483, 1}	{0.298326, -2.509928, -0.694466, -0.761648, 1}	{-2.798908, 0.820298, -0.802937, -0.704646, 2}	{2.398155, 0.115652, -0.797544, -0.658957, 2}	{1.600610, -0.543305, -0.596436, -0.827879, 2}	{1.004175, -1.371183, -0.525675, -0.794468, 2}
{0.281741, -1.126663, 0.794854, -0.696185, 0}	{1.076595, -1.822848, 0.364611, -0.878747, 0}	{1.441206, -2.701594, 0.382091, -0.802813, 0}	{1.823297, 2.495593, 0.797296, -0.599969, 0}	{2.545016, -1.025754, -0.878727, -0.231163, 1}	{1.666289, -1.256917, -1.045495, -0.240863, 1}	{0.620794, -1.497780, -0.835607, -0.515643, 1}	{-0.214813, -2.013423, -0.723819, -0.522735, 1}	{-2.780236, 0.702201, -0.627994, -0.672017, 2}	{2.591770, 0.030184, -0.852479, -0.615595, 2}	{1.739291, -0.585411, -0.807535, -0.474268, 2}	{0.931756, -1.059679, -0.956448, -0.504746, 2}
{1.486241, -1.294868, -0.123524, -0.969486, 0}	{1.362717, -2.264355, 0.127509, -0.927133, 0}	{1.490226, 2.808512, 0.359344, -0.926527, 0}	{1.849570, 1.881985, 0.663148, -0.851945, 0}	{2.563311, -0.631401, -0.798475, -0.432587, 1}	{1.764836, -1.063988, -0.656160, -0.696509, 1}	{1.108676, -1.760497, -0.882559, -0.503451, 1}	{0.226117, -2.263947, -0.673000, -0.727596, 1}	{-2.480191, 0.231379, -0.903448, -0.243698, 2}	{2.616362, -0.012318, -0.748049, -0.471608, 2}	{1.868312, -0.483927, -0.753860, -0.699522, 2}	{1.114453, -1.183449, -0.712382, -0.718570, 2}
{1.558957, -1.574313, -0.215315, -1.051727, 0}	{1.343642, -2.626041, 0.125654, -1.072434, 0}	{1.469296, 2.301525, -0.414725, -0.977053, 0}	{1.054571, 1.324472, -0.282821, -1.030853, 0}	{2.411733, -0.423987, -0.543214, -0.947868, 1}	{1.868519, -1.371855, -0.676799, -0.806503, 1}	{1.191720, -2.178357, -0.749203, -0.538447, 1}	{0.442517, -2.716805, -0.671664, -0.946787, 1}	{-2.503882, 0.261064, -0.693008, -0.740867, 2}	{2.803110, -0.479803, -0.674761, -0.706856, 2}	{2.128349, -1.186659, -0.646521, -0.672013, 2}	{1.481829, -1.858671, -0.773900, -0.554589, 2}
{1.653808, -1.727108, -0.190514, -0.958161, 0}	{1.463295, -2.685269, -0.363269, -0.870882, 0}	{1.100025, 2.443849, -0.163075, -0.979216, 0}	{0.936950, 1.464633, -0.000062, -1.025361, 0}	{2.186523, -0.531271, -0.634039, -0.766831, 1}	{1.552485, -1.298102, -0.237058, -0.965264, 1}	{1.315427, -2.263366, -0.167277, -0.934878, 1}	{1.148150, 2.801756, -0.369271, -0.934755, 1}	{2.918272, 0.347083, -0.440394, -0.734536, 2}	{2.477878, -0.387453, -0.676078, -0.640620, 2}	{1.801800, -1.028073, -0.499401, -0.842420, 2}	{1.302399, -1.870493, -0.301519, -0.850656, 2}
{1.769710, -2.050728, -0.217283, -0.911275, 0}	{1.552427, -2.962003, -0.213356, -0.918166, 0}	{1.339071, 2.119831, 0.003775, -0.919956, 0}	{1.342845, 1.199875, 0.416571, -0.926548, 0}	{1.728857, -0.726783, 0.029492, -0.932337, 1}	{1.758349, -1.659121, -0.215581, -0.901684, 1}	{1.542768, -2.560805, -0.603114, -0.909499, 1}	{0.939654, 2.529696, -0.686243, -0.765445, 1}	{-2.951994, 0.691389, -0.571166, -0.887525, 2}	{2.476840, -0.196136, -0.487237, -0.854840, 2}	{1.989603, -1.050976, -0.397020, -1.116053, 2}	{1.592583, -2.167028, -0.546447, -0.911005, 2}
{1.688443, -2.090288, -0.170736, -0.980048, 0}	{1.517707, 2.929664, -0.308305, -0.986435, 0}	{1.209402, 1.943228, -0.319826, -0.991438, 0}	{0.889576, 0.951790, -0.284397, -1.009830, 0}	{1.845882, -0.814077, -0.257834, -0.805777, 1}	{1.588048, -1.619855, -0.123978, -1.044383, 1}	{1.464070, -2.664238, -0.590363, -0.683886, 1}	{0.873707, 2.651875, -0.678939, -0.722593, 1}	{-2.718255, 0.519107, -0.639773, -0.868622, 2}	{2.641972, -0.349515, -0.524484, -0.898556, 2}	{2.117488, -1.248071, -0.581346, -0.893311, 2}	{1.536142, -2.141382, -0.589982, -0.793655, 2}
{1.624972, -1.802942, -0.249599, -1.027628, 0}	{1.375373, -2.830570, 0.238750, -0.985203, 0}	{1.614123, 2.184227, 0.246320, -0.969472, 0}	{1.860444, 1.214755, -0.145091, -0.907309, 0}	{1.927722, -0.500972, -0.449396, -0.863476, 1}	{1.478326, -1.364448, -0.199629, -1.036538, 1}	{1.278697, -2.400987, -0.314276, -1.003592, 1}	{0.964421, 2.595422, -0.374147, -0.850515, 1}	{2.362854, 0.547573, -0.459791, -0.788844, 2}	{1.903063, -0.241270, -0.432366, -0.775522, 2}	{1.470697, -1.016793, -0.176622, -1.029744, 2}	{1.294074, -2.046537, -0.377914, -0.891581, 2}
{1.572096, -1.654997, -0.217856, -1.095881, 0}	{1.354241, -2.750878, 0.086952, -1.079892, 0}	{1.441193, 2.169230, 0.300291, -1.073810, 0}	{1.741483, 1.095420, 0.010052, -0.972722, 0}	{1.458814, -0.513603, -0.330822, -0.854283, 1}	{1.127992, -1.367886, 0.083337, -0.952238, 1}	{1.211329, -2.320124, 0.010021, -0.984342, 1}	{1.221350, 2.695534, -0.103779, -0.932279, 1}	{-2.948088, 0.527096, -0.697290, -0.621668, 2}	{2.354622, -0.094572, -0.617054, -0.844091, 2}	{1.737568, -0.938663, -0.427582, -0.954915, 2}	{1.309986, -1.893578, -0.278769, -1.002574, 2}
{1.623393, -1.720589, -0.194504, -1.071110, 0}	{1.428889, -2.791699, -0.080299, -0.914205, 0}	{1.348590, 2.294096, -0.171427, -0.982525, 0}	{1.177163, 1.311571, -0.289531, -0.952978, 0}	{1.670577, -0.516251, -0.317746, -1.005080, 1}	{1.352831, -1.521331, -0.082262, -0.862204, 1}	{1.270569, -2.383534, -0.569353, -0.826118, 1}	{0.701216, 2.790348, -0.322843, -1.010678, 1}	{2.421235, 0.711928, -0.272846, -1.000106, 2}	{2.148390, -0.288178, -0.370638, -0.916721, 2}	{1.777751, -1.204899, -0.525644, -0.827955, 2}	{1.252108, -2.032855, -0.539147, -0.711642, 2}
{1.719150, -1.099052, -0.450112, -0.915195, 0}	{1.269038, -2.014246, -0.159479, -1.164278, 0}	{1.109559, 2.821476, -0.260254, -1.091192, 0}	{0.849305, 1.730283, -0.392819, -0.956699, 0}	{1.349355, 0.349655, 0.033191, -0.916988, 1}	{1.382546, -0.567334, -0.149379, -1.057883, 1}	{1.233167, -1.625216, -0.504346, -0.887473, 1}	{0.728820, -2.512690, -0.509929, -0.895803, 1}	{-2.465765, 0.735061, -0.668240, -0.724908, 2}	{2.865994, 0.010154, -0.704056, -0.721011, 2}	{2.161938, -0.710857, -0.791442, -0.539328, 2}	{1.370497, -1.250185, -0.632075, -0.794170, 2}
{1.703219, -1.411483, -0.555959, -0.773690, 0}	{1.147260, -2.185173, -0.539141, -0.757051, 0}	{0.608119, -2.942224, -0.586676, -0.859331, 0}	{0.021443, 2.198445, -0.656703, -0.665902, 0}	{2.542484, -0.289243, -0.582251, -0.824702, 1}	{1.960233, -1.113945, -0.725581, -0.679827, 1}	{1.234651, -1.793773, -0.734611, -0.681149, 1}	{0.500040, -2.474921, -0.775541, -0.618384, 1}	{-1.935839, -0.202646, -1.014472, -0.132949, 2}	{-2.950311, -0.335595, -0.900157, -0.363725, 2}	{2.149532, -0.699320, -0.730304, -0.728415, 2}	{1.419228, -1.427735, -0.731999, -0.713392, 2}
{2.094188, -1.595981, -0.573489, -0.837907, 0}	{1.520700, -2.433887, -0.277615, -0.862903, 0}	{1.243084, 2.703210, -0.256944, -0.949350, 0}	{0.986140, 1.753860, -0.334727, -1.018464, 0}	{-2.762938, -0.718019, -0.894618, -0.563940, 1}	{2.342444, -1.281959, -0.751639, -0.708906, 1}	{1.590805, -1.990866, -0.813808, -0.694555, 1}	{0.776997, -2.685420, -0.839191, -0.416678, 1}	{-1.994049, -0.123025, -0.986285, 0.071597, 2}	{-2.980334, -0.051428, -0.929017, -0.559532, 2}	{2.090649, -0.610960, -0.561214, -0.819172, 2}	{1.529435, -1.430132, -0.620342, -0.861001, 2}
{2.272749, -2.127446, -0.826013, -0.689173, 0}	{1.446736, -2.816618, -0.420713, -0.847716, 0}	{1.026023, 2.335666, -0.793715, -0.508003, 0}	{0.232308, 1.827663, -0.557706, -0.625082, 0}	{2.929080, -1.042677, -0.479223, -0.796962, 1}	{2.449857, -1.839640, -0.793585, -0.532362, 1}	{1.656272, -2.372001, -0.912621, -0.544249, 1}	{0.743651, -2.916250, -1.024526, -0.457709, 1}	{-2.511397, 0.473645, -0.276620, -0.919678, 2}	{-2.788016, -0.446033, -0.735667, -0.778937, 2}	{2.476316, -1.224970, -0.718393, -0.748820, 2}	{1.757923, -1.973790, -0.763587, -0.586055, 2}
{1.888188, -2.080245, -0.673248, -0.725148, 0}	{1.214941, -2.805393, -0.473119, -0.773849, 0}	{0.741822, 2.420758, -0.472326, -0.779801, 0}	{0.269496, 1.640957, -0.430883, -0.852111, 0}	{-2.875161, -1.483571, -0.912319, -0.416890, 1}	{2.212519, -1.900461, -0.840704, -0.483500, 1}	{1.371816, -2.383960, -0.834185, -0.445564, 1}	{0.537631, -2.829525, -0.992138, -0.338068, 1}	{-2.567406, 0.299802, -0.508214, -0.837394, 2}	{2.924380, -0.537591, -0.725941, -0.802031, 2}	{2.198439, -1.339622, -0.676707, -0.463244, 2}	{1.521732, -1.802866, -0.776843, -0.680429, 2}
{1.905492, -2.008627, -0.429191, -0.910070, 0}	{1.476301, -2.918697, -0.695712, -0.709434, 0}	{0.780588, 2.371869, -0.682716, -0.665765, 0}	{0.097873, 1.706105, -0.654761, -0.652937, 0}	{2.528878, -0.899770, -0.650642, -0.732732, 1}	{1.878236, -1.632503, -0.486909, -0.800258, 1}	{1.391327, -2.432760, -0.680581, -0.782084, 1}	{0.710745, 2.785156, -0.415860, -0.981579, 1}	{-2.517655, -0.045004, -0.758386, -0.566627, 2}	{2.723958, -0.611630, -0.770958, -0.735397, 2}	{1.953000, -1.347028, -0.633592, -0.564158, 2}	{1.319408, -1.911186, -0.480678, -0.927990, 2}
{1.849065, -2.081981, -0.280190, -0.991538, 0}	{1.568875, 2.926481, -0.682572, -0.606270, 0}	{0.886304, 2.320211, -0.853640, -0.228628, 0}	{0.032663, 2.091583, -0.804832, -0.572990, 0}	{1.899543, -0.678848, -0.118270, -1.011240, 1}	{1.781273, -1.690088, -0.289595, -0.967305, 1}	{1.491678, -2.657392, -0.443442, -0.832802, 1}	{1.048236, 2.509806, -0.211339, -1.023832, 1}	{-2.643995, 0.159036, -0.468179, -1.014338, 2}	{2.887826, -0.855302, -0.235727, -0.900053, 2}	{2.652099, -1.755355, -0.804024, -0.728763, 2}	{1.848074, -2.484118, -0.822277, -0.503163, 2}
{1.748364, -2.192748, -0.688837, -0.699749, 0}	{1.059527, -2.892496, -0.864419, -0.666065, 0}	{0.195109, 2.441439, -0.829664, -0.582500, 0}	{-0.634556, 1.858939, -0.632092, -0.865187, 0}	{2.100494, -0.824605, -0.428498, -0.882451, 1}	{1.671996, -1.707056, -0.451696, -0.831869, 1}	{1.220300, -2.538926, -0.812985, -0.686672, 1}	{0.407314, 2.774403, -0.700499, -0.739835, 1}	{-1.630930, -1.393971, -0.998127, -0.009351, 2}	{-2.629057, -1.403323, -0.974606, -0.227673, 2}	{2.396337, -1.630996, -0.938175, -0.485079, 2}	{1.458162, -2.116075, -0.836497, -0.782076, 2}
{1.339967, -2.033978, -0.802384, -0.726218, 0}	{0.537583, -2.760196, -0.317528, -1.012129, 0}	{0.220055, 2.227675, -0.496764, -0.836629, 0}	{-0.276710, 1.391045, -0.492618, -0.830884, 0}	{2.072344, -1.134114, -0.682305, -0.620833, 1}	{1.390039, -1.754947, -0.678450, -0.619796, 1}	{0.711589, -2.374743, -0.797222, -0.388934, 1}	{-0.085634, -2.763677, -1.087237, -0.360975, 1}	{-2.448044, -0.423429, -0.875628, -0.575429, 2}	{2.676328, -0.998859, -0.848419, -0.418886, 2}	{1.827909, -1.417745, -0.839215, -0.393796, 2}	{0.988694, -1.811540, -0.846050, -0.651670, 2}
{1.196068, -2.008125, -0.791138, -0.708217, 0}	{0.404929, -2.716342, -0.706758, -0.767763, 0}	{-0.301828, 2.515896, -0.508716, -0.784828, 0}	{-0.810544, 1.731068, -0.742257, -0.680790, 0}	{2.347950, -1.508159, -0.868420, -0.422046, 1}	{1.479530, -1.930206, -0.904973, -0.382821, 1}	{0.574557, -2.313027, -1.020384, -0.342346, 1}	{-0.445828, -2.655373, -0.965939, -0.439150, 1}	{-2.398104, -0.969185, -0.888278, -0.556488, 2}	{2.713619, -1.525673, -0.974533, -0.298696, 2}	{1.739086, -1.824370, -0.903917, -0.371793, 2}	{0.835169, -2.196163, -0.933289, -0.193342, 2}
{1.303645, -2.431211, -0.871797, -0.603983, 0}	{0.431848, 2.964806, -0.802511, -0.579351, 0}	{-0.370663, 2.385455, -0.889732, -0.476375, 0}	{-1.260395, 1.909080, -0.757453, -0.529412, 0}	{2.365136, -1.672167, -0.937836, -0.386059, 1}	{1.427300, -2.058226, -0.833722, -0.556737, 1}	{0.593578, -2.614963, -1.054795, -0.349103, 1}	{-0.461217, -2.964066, -1.053262, -0.017524, 1}	{-2.725323, -0.287060, -0.707318, -0.735982, 2}	{2.567359, -1.023042, -0.787398, -0.742679, 2}	{1.779960, -1.765721, -0.914237, -0.703082, 2}	{0.865723, -2.468803, -0.998916, -0.252147, 2}
{1.000543, -2.841647, -0.871363, -0.429593, 0}	{0.129180, 2.728761, -0.983226, -0.406705, 0}	{-0.854046, 2.322056, -0.893497, -0.485265, 0}	{-1.747544, 1.836791, -0.823623, -0.630260, 0}	{2.234988, -1.833480, -0.988563, -0.464299, 1}	{1.246425, -2.297779, -0.893419, -0.633869, 1}	{0.353006, -2.931648, -0.715014, -0.662410, 1}	{-0.362009, 2.405942, -0.701328, -0.444996, 1}	{2.126931, 0.044384, -0.316607, -0.963499, 2}	{1.810325, -0.919115, -0.507312, -0.840364, 2}	{1.303012, -1.759479, -0.699451, -0.755194, 2}	{0.603562, -2.514673, -0.820793, -0.558546, 2}
