{0.094333, 2.876716, 0.250000, 0}	{0.665014, 2.120295, 0.250000, 0}	{1.448413, 1.461322, 0.250000, 0}	{2.243729, 0.788755, 0.250000, 0}	{2.802345, 0.008561, 0.250000, 0}	{-1.295795, -1.683002, 0.250000, 1}	{-2.006580, -0.967544, 0.250000, 1}	{-2.694581, -0.267731, 0.250000, 1}	{2.635069, 0.443426, 0.250000, 1}	{1.711245, 0.910763, 0.250000, 1}	{1.089189, -0.016147, 0.250000, 2}	{0.781145, 1.012524, 0.250000, 2}	{0.854758, 2.128209, 0.250000, 2}	{0.166929, 2.965148, 0.250000, 2}	{-0.557356, -2.373527, 0.250000, 2}
{0.114776, 2.690415, 0.250000, 0}	{0.798049, 1.964757, 0.250000, 0}	{1.336803, 1.162144, 0.250000, 0}	{1.937928, 0.454611, 0.250000, 0}	{2.801334, -0.195918, 0.250000, 0}	{-0.876732, -1.005198, 0.250000, 1}	{-1.953987, -0.868509, 0.250000, 1}	{-2.702211, -0.292424, 0.250000, 1}	{2.668057, 0.398852, 0.250000, 1}	{2.329952, 1.334607, 0.250000, 1}	{1.631760, 0.033396, 0.250000, 2}	{1.168790, 0.986626, 0.250000, 2}	{0.860333, 1.953876, 0.250000, 2}	{0.327202, 2.889442, 0.250000, 2}	{-0.269435, -2.286986, 0.250000, 2}
{0.105295, 2.231948, 0.250000, 0}	{0.691562, 1.476470, 0.250000, 0}	{1.475035, 0.831194, 0.250000, 0}	{2.309717, 0.230981, 0.250000, 0}	{-2.664220, -0.137171, 0.250000, 0}	{-0.590465, -1.424269, 0.250000, 1}	{-1.497867, -0.976715, 0.250000, 1}	{-2.098383, -0.174815, 0.250000, 1}	{-2.984106, 0.293399, 0.250000, 1}	{2.054326, 0.566301, 0.250000, 1}	{1.826786, -0.103251, 0.250000, 2}	{1.287160, 0.753374, 0.250000, 2}	{0.957573, 1.624149, 0.250000, 2}	{0.412904, 2.445087, 0.250000, 2}	{-0.295425, -2.826130, 0.250000, 2}
{-0.196147, 2.100121, 0.250000, 0}	{0.615589, 1.570206, 0.250000, 0}	{1.422316, 1.006430, 0.250000, 0}	{2.289312, 0.461993, 0.250000, 0}	{-2.805472, 0.113532, 0.250000, 0}	{-0.918553, -1.293743, 0.250000, 1}	{-1.391535, -0.524348, 0.250000, 1}	{-2.138847, 0.114053, 0.250000, 1}	{2.876529, 0.463948, 0.250000, 1}	{2.030102, 0.921767, 0.250000, 1}	{2.126114, 0.361277, 0.250000, 2}	{1.366863, 0.955960, 0.250000, 2}	{0.704726, 1.639760, 0.250000, 2}	{-0.137910, 2.227664, 0.250000, 2}	{-0.769283, 2.941735, 0.250000, 2}
{-0.805030, 2.411059, 0.250000, 0}	{0.043623, 1.867736, 0.250000, 0}	{0.932621, 1.370762, 0.250000, 0}	{1.675345, 0.705933, 0.250000, 0}	{2.595284, 0.244828, 0.250000, 0}	{-1.243549, -0.963955, 0.250000, 1}	{-2.016360, -0.376648, 0.250000, 1}	{-2.824654, 0.094165, 0.250000, 1}	{2.306126, 0.625957, 0.250000, 1}	{1.307010, 1.021031, 0.250000, 1}	{2.324995, 1.805712, 0.250000, 2}	{1.191523, 1.841169, 0.250000, 2}	{0.106040, 2.052745, 0.250000, 2}	{-0.788611, 2.460413, 0.250000, 2}	{-1.634768, 2.829622, 0.250000, 2}
{-1.125728, 2.101077, 0.250000, 0}	{-0.222200, 1.753520, 0.250000, 0}	{0.544880, 1.062569, 0.250000, 0}	{1.280854, 0.463207, 0.250000, 0}	{2.103078, -0.031848, 0.250000, 0}	{-1.765164, -1.354938, 0.250000, 1}	{-2.581846, -0.829244, 0.250000, 1}	{2.678443, -0.218766, 0.250000, 1}	{1.834205, 0.408032, 0.250000, 1}	{0.746515, 0.657043, 0.250000, 1}	{1.564332, 1.171486, 0.250000, 2}	{0.718430, 1.668371, 0.250000, 2}	{-0.143069, 1.985125, 0.250000, 2}	{-1.049799, 2.244546, 0.250000, 2}	{-1.983033, 2.741558, 0.250000, 2}
{-1.541590, 2.305480, 0.250000, 0}	{-0.622440, 1.764403, 0.250000, 0}	{0.519093, 1.586521, 0.250000, 0}	{1.299993, 1.027196, 0.250000, 0}	{1.997504, 0.400049, 0.250000, 0}	{-2.421682, -1.085402, 0.250000, 1}	{-2.840523, -0.312674, 0.250000, 1}	{2.544367, 0.342743, 0.250000, 1}	{1.704404, 0.750735, 0.250000, 1}	{1.025225, 1.373801, 0.250000, 1}	{1.535962, 1.377464, 0.250000, 2}	{0.541862, 1.746300, 0.250000, 2}	{-0.463059, 1.898267, 0.250000, 2}	{-1.449344, 2.285306, 0.250000, 2}	{-2.315239, 2.656821, 0.250000, 2}
{-1.617587, 2.199352, 0.250000, 0}	{-0.690803, 2.023603, 0.250000, 0}	{0.331197, 1.634307, 0.250000, 0}	{1.206124, 1.043997, 0.250000, 0}	{1.955819, 0.472533, 0.250000, 0}	{-2.864343, -1.518762, 0.250000, 1}	{-2.991188, -0.641759, 0.250000, 1}	{2.434699, 0.237884, 0.250000, 1}	{1.806193, 1.044274, 0.250000, 1}	{1.270791, 1.739414, 0.250000, 1}	{1.084462, 1.398622, 0.250000, 2}	{0.253014, 1.756307, 0.250000, 2}	{-0.657428, 2.233903, 0.250000, 2}	{-1.540889, 2.541450, 0.250000, 2}	{-2.534435, 2.741146, 0.250000, 2}
{-1.433681, 2.665086, 0.250000, 0}	{-0.696340, 2.028964, 0.250000, 0}	{0.197037, 1.458547, 0.250000, 0}	{0.899912, 0.664075, 0.250000, 0}	{1.761703, 0.206701, 0.250000, 0}	{-2.513875, -1.628946, 0.250000, 1}	{-2.932438, -0.648539, 0.250000, 1}	{2.337997, 0.058147, 0.250000, 1}	{1.418312, 0.567279, 0.250000, 1}	{0.464543, 0.984820, 0.250000, 1}	{1.162891, 1.426173, 0.250000, 2}	{0.362966, 1.873021, 0.250000, 2}	{-0.444131, 2.348868, 0.250000, 2}	{-1.384692, 2.794876, 0.250000, 2}	{-2.382073, 2.963718, 0.250000, 2}
{-1.175369, 2.949204, 0.250000, 0}	{-0.572314, 2.203916, 0.250000, 0}	{0.173225, 1.567421, 0.250000, 0}	{0.906487, 0.957871, 0.250000, 0}	{1.892180, 0.513458, 0.250000, 0}	{-2.231714, -1.272532, 0.250000, 1}	{-2.870613, -0.367508, 0.250000, 1}	{2.413530, 0.402040, 0.250000, 1}	{1.562074, 0.875631, 0.250000, 1}	{0.632804, 1.370999, 0.250000, 1}	{1.195197, 1.089934, 0.250000, 2}	{0.415749, 1.837303, 0.250000, 2}	{-0.436540, 2.357170, 0.250000, 2}	{-1.178116, 2.966745, 0.250000, 2}	{-2.097643, -2.633380, 0.250000, 2}
{-1.032104, -2.943352, 0.250000, 0}	{-0.188141, 2.384979, 0.250000, 0}	{0.511268, 1.767299, 0.250000, 0}	{1.167738, 1.056317, 0.250000, 0}	{1.938415, 0.376121, 0.250000, 0}	{-2.489616, -1.693106, 0.250000, 1}	{2.913134, -0.831212, 0.250000, 1}	{2.393915, 0.014150, 0.250000, 1}	{1.691776, 0.770821, 0.250000, 1}	{1.065029, 1.438508, 0.250000, 1}	{1.459198, 1.278828, 0.250000, 2}	{0.587052, 1.825362, 0.250000, 2}	{-0.053531, 2.541462, 0.250000, 2}	{-0.803005, -2.847004, 0.250000, 2}	{-1.773199, -2.664120, 0.250000, 2}
{-1.435879, 2.578600, 0.250000, 0}	{-0.621621, 2.081819, 0.250000, 0}	{0.162142, 1.560675, 0.250000, 0}	{0.728527, 0.792345, 0.250000, 0}	{1.425496, 0.150615, 0.250000, 0}	{-2.865669, -1.782151, 0.250000, 1}	{2.536605, -0.990648, 0.250000, 1}	{2.001692, -0.147379, 0.250000, 1}	{1.307708, 0.644398, 0.250000, 1}	{1.283195, 1.665930, 0.250000, 1}	{1.424070, 1.662076, 0.250000, 2}	{0.430558, 1.831994, 0.250000, 2}	{-0.434899, 2.203671, 0.250000, 2}	{-1.410343, 2.746323, 0.250000, 2}	{-2.339698, -2.859798, 0.250000, 2}
{-1.794533, 2.617599, 0.250000, 0}	{-0.888957, 2.138513, 0.250000, 0}	{0.086468, 1.718792, 0.250000, 0}	{0.896528, 1.248603, 0.250000, 0}	{1.541314, 0.435694, 0.250000, 0}	{2.986642, -1.485111, 0.250000, 1}	{2.621669, -0.580334, 0.250000, 1}	{2.122332, 0.203526, 0.250000, 1}	{1.423398, 0.938185, 0.250000, 1}	{0.819162, 1.854874, 0.250000, 1}	{0.941015, 1.579512, 0.250000, 2}	{0.143509, 2.134683, 0.250000, 2}	{-0.829634, 2.380177, 0.250000, 2}	{-1.744525, 2.767488, 0.250000, 2}	{-2.719406, 2.975409, 0.250000, 2}
{-1.686892, 2.372462, 0.250000, 0}	{-0.703892, 1.859801, 0.250000, 0}	{0.201392, 1.570330, 0.250000, 0}	{1.129052, 1.247586, 0.250000, 0}	{1.754320, 0.536798, 0.250000, 0}	{-2.867431, -1.601611, 0.250000, 1}	{2.695799, -0.674932, 0.250000, 1}	{2.143233, 0.229666, 0.250000, 1}	{1.633322, 1.026275, 0.250000, 1}	{1.054520, 1.859138, 0.250000, 1}	{1.058396, 1.064931, 0.250000, 2}	{0.227969, 1.467369, 0.250000, 2}	{-0.785247, 1.977430, 0.250000, 2}	{-1.410623, 2.519510, 0.250000, 2}	{-2.128070, -2.909654, 0.250000, 2}
{-1.230117, 2.806662, 0.250000, 0}	{-0.308842, 2.421360, 0.250000, 0}	{0.684727, 2.105406, 0.250000, 0}	{1.035283, 1.139585, 0.250000, 0}	{1.404074, 0.281035, 0.250000, 0}	{2.730059, -1.608083, 0.250000, 1}	{2.458499, -0.581688, 0.250000, 1}	{2.291694, 0.337621, 0.250000, 1}	{1.737046, 1.064605, 0.250000, 1}	{0.956842, 1.794648, 0.250000, 1}	{0.671765, 0.714930, 0.250000, 2}	{0.237280, 1.556958, 0.250000, 2}	{-0.256410, 2.412085, 0.250000, 2}	{-1.067274, -2.933799, 0.250000, 2}	{-1.955799, -2.481052, 0.250000, 2}
{-1.055776, -2.593027, 0.250000, 0}	{-0.528358, 2.495587, 0.250000, 0}	{0.182484, 1.792886, 0.250000, 0}	{0.480772, 0.930591, 0.250000, 0}	{1.060446, 0.185859, 0.250000, 0}	{2.386153, -1.446232, 0.250000, 1}	{1.850679, -0.599979, 0.250000, 1}	{1.259109, 0.151951, 0.250000, 1}	{0.718587, 1.026424, 0.250000, 1}	{0.443006, 1.914602, 0.250000, 1}	{-0.091372, 0.487620, 0.250000, 2}	{-0.271125, 1.508585, 0.250000, 2}	{-0.493016, 2.472462, 0.250000, 2}	{-0.769826, -2.531451, 0.250000, 2}	{-1.262600, -1.660116, 0.250000, 2}
{-0.681138, -1.941438, 0.250000, 0}	{-0.286422, -2.864913, 0.250000, 0}	{0.449798, 2.498842, 0.250000, 0}	{1.291990, 1.862973, 0.250000, 0}	{1.787860, 1.028591, 0.250000, 0}	{2.449030, -1.040602, 0.250000, 1}	{2.241931, -0.058160, 0.250000, 1}	{2.071434, 0.988523, 0.250000, 1}	{1.611724, 1.893326, 0.250000, 1}	{0.911360, 2.699947, 0.250000, 1}	{-0.212146, 1.048120, 0.250000, 2}	{-0.236463, 2.091233, 0.250000, 2}	{-0.143491, -2.912388, 0.250000, 2}	{-0.378179, -1.891016, 0.250000, 2}	{-0.705549, -1.063604, 0.250000, 2}
{-0.445014, -1.694740, 0.250000, 0}	{0.309641, -2.431330, 0.250000, 0}	{0.914788, 2.735220, 0.250000, 0}	{1.439601, 1.849114, 0.250000, 0}	{1.996780, 0.927120, 0.250000, 0}	{-2.943303, -0.855404, 0.250000, 1}	{2.540154, 0.046533, 0.250000, 1}	{2.199617, 0.994390, 0.250000, 1}	{1.775427, 1.865405, 0.250000, 1}	{1.627118, 2.799854, 0.250000, 1}	{1.009146, 1.574748, 0.250000, 2}	{0.640674, 2.626441, 0.250000, 2}	{0.341421, -2.335214, 0.250000, 2}	{-0.007763, -1.479244, 0.250000, 2}	{-0.243302, -0.431607, 0.250000, 2}
{0.244511, -1.243494, 0.250000, 0}	{0.393767, -2.245427, 0.250000, 0}	{1.092324, -2.953994, 0.250000, 0}	{1.942941, 2.481922, 0.250000, 0}	{2.682049, 1.647679, 0.250000, 0}	{2.347070, -0.263084, 0.250000, 1}	{2.640907, 0.587766, 0.250000, 1}	{2.822243, 1.589332, 0.250000, 1}	{2.258220, 2.427176, 0.250000, 1}	{1.648359, -2.652980, 0.250000, 1}	{0.448779, 1.574930, 0.250000, 2}	{0.441363, 2.708910, 0.250000, 2}	{0.544835, -2.241957, 0.250000, 2}	{0.667134, -1.184300, 0.250000, 2}	{0.376467, -0.153657, 0.250000, 2}
{0.096775, -1.657204, 0.250000, 0}	{0.627552, -2.443270, 0.250000, 0}	{1.298989, 2.886887, 0.250000, 0}	{1.722672, 1.982850, 0.250000, 0}	{2.024077, 1.094259, 0.250000, 0}	{-2.520624, -0.570393, 0.250000, 1}	{2.991317, 0.288214, 0.250000, 1}	{2.426324, 1.179964, 0.250000, 1}	{1.919526, 2.043025, 0.250000, 1}	{1.542014, -2.935982, 0.250000, 1}	{0.971345, 1.642677, 0.250000, 2}	{0.595381, 2.466058, 0.250000, 2}	{0.625388, -2.434295, 0.250000, 2}	{0.371233, -1.499555, 0.250000, 2}	{0.154797, -0.467172, 0.250000, 2}
{0.247035, -1.897335, 0.250000, 0}	{0.948311, -2.717515, 0.250000, 0}	{1.576908, 2.487492, 0.250000, 0}	{2.028515, 1.626541, 0.250000, 0}	{2.692676, 0.874125, 0.250000, 0}	{-2.890796, -1.235582, 0.250000, 1}	{-2.823874, -0.224300, 0.250000, 1}	{2.685096, 0.732149, 0.250000, 1}	{2.252805, 1.613726, 0.250000, 1}	{1.767470, 2.600389, 0.250000, 1}	{1.106946, 1.344986, 0.250000, 2}	{1.018967, 2.332122, 0.250000, 2}	{1.033850, -2.699226, 0.250000, 2}	{0.749413, -1.722896, 0.250000, 2}	{0.375748, -0.962539, 0.250000, 2}
{0.111223, -1.957572, 0.250000, 0}	{0.745077, -2.693690, 0.250000, 0}	{1.524870, 2.780815, 0.250000, 0}	{2.161221, 2.070995, 0.250000, 0}	{2.564731, 1.205702, 0.250000, 0}	{-2.853459, -0.614788, 0.250000, 1}	{2.921452, 0.365953, 0.250000, 1}	{2.850566, 1.249586, 0.250000, 1}	{2.341050, 2.040679, 0.250000, 1}	{1.635057, 2.609823, 0.250000, 1}	{1.472369, 1.379091, 0.250000, 2}	{1.239908, 2.311105, 0.250000, 2}	{0.933286, -2.721742, 0.250000, 2}	{0.255456, -1.826347, 0.250000, 2}	{-0.077230, -0.960902, 0.250000, 2}
{0.090667, -1.760493, 0.250000, 0}	{0.676886, -2.633172, 0.250000, 0}	{1.423598, 2.596675, 0.250000, 0}	{2.238927, 2.128797, 0.250000, 0}	{2.792613, 1.437289, 0.250000, 0}	{-2.661239, -0.693276, 0.250000, 1}	{-2.807834, 0.223341, 0.250000, 1}	{2.921625, 1.220326, 0.250000, 1}	{2.517427, 2.270451, 0.250000, 1}	{2.608163, -2.666219, 0.250000, 1}	{1.698532, 1.583480, 0.250000, 2}	{1.252106, 2.562595, 0.250000, 2}	{0.906834, -2.509645, 0.250000, 2}	{0.269494, -1.714918, 0.250000, 2}	{-0.295146, -0.851716, 0.250000, 2}
{0.379402, -1.678877, 0.250000, 0}	{1.107291, -2.382723, 0.250000, 0}	{1.713623, 2.869989, 0.250000, 0}	{2.491949, 2.178035, 0.250000, 0}	{2.831324, 1.301605, 0.250000, 0}	{-2.755881, -0.684357, 0.250000, 1}	{-2.771488, 0.327085, 0.250000, 1}	{-2.870636, 1.215938, 0.250000, 1}	{2.672181, 2.204267, 0.250000, 1}	{2.026623, -2.978073, 0.250000, 1}	{2.012261, 1.816904, 0.250000, 2}	{1.528997, 2.590311, 0.250000, 2}	{1.192134, -2.314407, 0.250000, 2}	{0.621988, -1.515565, 0.250000, 2}	{-0.098750, -0.934024, 0.250000, 2}
{0.591749, -1.335571, 0.250000, 0}	{1.230200, -2.079485, 0.250000, 0}	{1.953015, -2.773886, 0.250000, 0}	{2.608088, 2.389667, 0.250000, 0}	{-2.989704, 1.446351, 0.250000, 0}	{-2.144736, -0.679462, 0.250000, 1}	{-2.647919, 0.253762, 0.250000, 1}	{-2.860853, 1.370451, 0.250000, 1}	{2.848680, 2.292106, 0.250000, 1}	{2.340832, -2.916911, 0.250000, 1}	{2.055790, 2.118989, 0.250000, 2}	{1.839371, -2.797347, 0.250000, 2}	{1.303986, -1.915254, 0.250000, 2}	{0.650201, -1.316782, 0.250000, 2}	{-0.139197, -0.734484, 0.250000, 2}
{0.416621, -1.811587, 0.250000, 0}	{1.386675, -2.244406, 0.250000, 0}	{2.154273, -2.879307, 0.250000, 0}	{2.806213, 2.305715, 0.250000, 0}	{-2.691482, 1.489824, 0.250000, 0}	{-2.489630, -0.802374, 0.250000, 1}	{-2.805956, 0.243295, 0.250000, 1}	{-2.785067, 1.397139, 0.250000, 1}	{-2.867585, 2.368439, 0.250000, 1}	{-2.712866, -2.706846, 0.250000, 1}	{-2.970739, 2.909343, 0.250000, 2}	{2.278756, -2.552681, 0.250000, 2}	{1.417557, -2.149614, 0.250000, 2}	{0.633457, -1.576327, 0.250000, 2}	{-0.263812, -0.987885, 0.250000, 2}
{0.136808, -1.756705, 0.250000, 0}	{1.035889, -2.353610, 0.250000, 0}	{1.623275, 2.795676, 0.250000, 0}	{2.404714, 1.956504, 0.250000, 0}	{2.784276, 1.116980, 0.250000, 0}	{-2.132065, -0.648775, 0.250000, 1}	{-2.552259, 0.354078, 0.250000, 1}	{-2.981017, 1.177898, 0.250000, 1}	{2.610255, 1.971247, 0.250000, 1}	{2.014057, 2.796560, 0.250000, 1}	{1.886384, 1.966363, 0.250000, 2}	{1.727047, 2.957961, 0.250000, 2}	{1.224483, -2.200739, 0.250000, 2}	{0.344552, -1.584620, 0.250000, 2}	{-0.490028, -1.150128, 0.250000, 2}
{0.580213, -1.866214, 0.250000, 0}	{1.112427, -2.728426, 0.250000, 0}	{1.794858, 2.477821, 0.250000, 0}	{2.469645, 1.771061, 0.250000, 0}	{2.926388, 0.860304, 0.250000, 0}	{-2.025115, -0.907095, 0.250000, 1}	{-2.358281, -0.004606, 0.250000, 1}	{-2.836869, 0.877953, 0.250000, 1}	{2.696540, 1.744148, 0.250000, 1}	{2.328653, 2.666468, 0.250000, 1}	{1.905834, 1.426115, 0.250000, 2}	{1.677866, 2.446345, 0.250000, 2}	{1.233538, -2.679928, 0.250000, 2}	{0.693295, -1.872407, 0.250000, 2}	{0.058145, -1.078379, 0.250000, 2}
{0.671915, -1.920830, 0.250000, 0}	{1.179207, -2.758250, 0.250000, 0}	{1.891574, 2.594174, 0.250000, 0}	{2.815092, 1.919446, 0.250000, 0}	{-2.766955, 1.022322, 0.250000, 0}	{-1.923488, -1.003049, 0.250000, 1}	{-2.193112, 0.049761, 0.250000, 1}	{-2.574407, 0.968813, 0.250000, 1}	{2.956180, 1.859727, 0.250000, 1}	{2.321357, 2.680717, 0.250000, 1}	{1.580739, 1.091900, 0.250000, 2}	{1.652247, 2.127869, 0.250000, 2}	{1.362412, -2.877149, 0.250000, 2}	{0.839902, -1.866068, 0.250000, 2}	{0.308878, -1.030731, 0.250000, 2}
{0.663010, -1.651907, 0.250000, 0}	{1.172072, -2.608190, 0.250000, 0}	{1.875839, 2.589364, 0.250000, 0}	{2.505720, 1.800338, 0.250000, 0}	{-2.688759, 0.995380, 0.250000, 0}	{-1.007988, -0.112882, 0.250000, 1}	{-1.912236, 0.300170, 0.250000, 1}	{-2.700892, 0.927199, 0.250000, 1}	{2.956350, 1.761363, 0.250000, 1}	{2.898969, 2.716877, 0.250000, 1}	{1.400055, 1.377718, 0.250000, 2}	{1.153491, 2.261513, 0.250000, 2}	{1.180463, -2.724065, 0.250000, 2}	{1.117176, -1.613422, 0.250000, 2}	{1.621899, -0.790020, 0.250000, 2}
{1.318645, -1.385815, 0.250000, 0}	{1.370093, -2.406603, 0.250000, 0}	{1.717695, 2.631975, 0.250000, 0}	{2.379606, 1.779866, 0.250000, 0}	{2.982499, 1.025502, 0.250000, 0}	{-0.852498, -0.036991, 0.250000, 1}	{-1.853953, 0.375623, 0.250000, 1}	{-2.633395, 0.969538, 0.250000, 1}	{2.519776, 1.782337, 0.250000, 1}	{1.590905, 2.172789, 0.250000, 1}	{1.367631, 1.476198, 0.250000, 2}	{1.511024, 2.544037, 0.250000, 2}	{1.530983, -2.468207, 0.250000, 2}	{1.540801, -1.416802, 0.250000, 2}	{1.781735, -0.428573, 0.250000, 2}
{1.174143, -1.236389, 0.250000, 0}	{1.146303, -2.350287, 0.250000, 0}	{1.584012, 2.779028, 0.250000, 0}	{2.256548, 2.075587, 0.250000, 0}	{2.871749, 1.337316, 0.250000, 0}	{-1.469363, -0.238451, 0.250000, 1}	{-2.227004, 0.569355, 0.250000, 1}	{-2.917908, 1.386694, 0.250000, 1}	{2.448703, 2.107979, 0.250000, 1}	{1.963972, 2.905461, 0.250000, 1}	{1.239581, 1.615344, 0.250000, 2}	{1.010484, 2.587017, 0.250000, 2}	{1.296428, -2.444297, 0.250000, 2}	{1.344305, -1.368962, 0.250000, 2}	{1.212008, -0.373968, 0.250000, 2}
{0.823329, -1.301372, 0.250000, 0}	{1.299550, -2.176285, 0.250000, 0}	{1.755732, -2.979886, 0.250000, 0}	{2.344739, 2.179179, 0.250000, 0}	{2.894201, 1.270043, 0.250000, 0}	{-1.684165, -0.302037, 0.250000, 1}	{-2.289965, 0.401035, 0.250000, 1}	{-2.858557, 1.227951, 0.250000, 1}	{2.563899, 2.087875, 0.250000, 1}	{1.911545, 2.856622, 0.250000, 1}	{2.415063, 2.028386, 0.250000, 2}	{1.911424, 2.953598, 0.250000, 2}	{1.376294, -2.142688, 0.250000, 2}	{1.278627, -1.188608, 0.250000, 2}	{1.083351, -0.206189, 0.250000, 2}
{0.429039, -1.394855, 0.250000, 0}	{1.208852, -2.220540, 0.250000, 0}	{1.881172, -2.880350, 0.250000, 0}	{2.455685, 2.263925, 0.250000, 0}	{2.912550, 1.266214, 0.250000, 0}	{-2.050419, -0.527211, 0.250000, 1}	{-2.546292, 0.259871, 0.250000, 1}	{-2.832270, 1.213612, 0.250000, 1}	{2.730877, 2.148526, 0.250000, 1}	{2.420729, -2.938102, 0.250000, 1}	{2.198799, 2.362168, 0.250000, 2}	{1.729488, -2.876595, 0.250000, 2}	{1.310999, -2.125950, 0.250000, 2}	{0.710745, -1.346458, 0.250000, 2}	{-0.081915, -0.787147, 0.250000, 2}
{0.302416, -1.352961, 0.250000, 0}	{1.050452, -1.964124, 0.250000, 0}	{1.567109, -2.849707, 0.250000, 0}	{1.888290, 2.291063, 0.250000, 0}	{2.371730, 1.353961, 0.250000, 0}	{-1.481559, 0.432574, 0.250000, 1}	{-2.347859, 0.931413, 0.250000, 1}	{2.885132, 1.579772, 0.250000, 1}	{2.072592, 2.205782, 0.250000, 1}	{1.422869, 2.974332, 0.250000, 1}	{2.316643, 2.523218, 0.250000, 2}	{1.816731, -2.622020, 0.250000, 2}	{1.140369, -1.872823, 0.250000, 2}	{0.601010, -1.062223, 0.250000, 2}	{0.228264, -0.034486, 0.250000, 2}
{0.170861, -1.239604, 0.250000, 0}	{0.667629, -1.986733, 0.250000, 0}	{1.124905, -2.905492, 0.250000, 0}	{1.952599, 2.404337, 0.250000, 0}	{2.682161, 1.778461, 0.250000, 0}	{-1.249097, 1.093514, 0.250000, 1}	{-2.086608, 1.555124, 0.250000, 1}	{-2.952905, 1.852253, 0.250000, 1}	{2.199603, 2.534626, 0.250000, 1}	{1.304524, -2.766900, 0.250000, 1}	{2.409469, 2.736916, 0.250000, 2}	{1.694370, -2.521266, 0.250000, 2}	{0.809988, -1.856251, 0.250000, 2}	{0.108261, -1.193835, 0.250000, 2}	{-0.600886, -0.485707, 0.250000, 2}
{0.221185, -1.221925, 0.250000, 0}	{0.811421, -2.161253, 0.250000, 0}	{1.325625, -2.923884, 0.250000, 0}	{2.032762, 2.484467, 0.250000, 0}	{2.659500, 1.833260, 0.250000, 0}	{-1.990497, 0.484835, 0.250000, 1}	{-2.458461, 1.175808, 0.250000, 1}	{2.779921, 1.724525, 0.250000, 1}	{2.228227, 2.593339, 0.250000, 1}	{1.897788, -2.497312, 0.250000, 1}	{1.748569, 2.148054, 0.250000, 2}	{1.337208, -2.858875, 0.250000, 2}	{0.939689, -2.000956, 0.250000, 2}	{0.467520, -1.205780, 0.250000, 2}	{-0.140062, -0.370866, 0.250000, 2}
{0.602340, -0.932685, 0.250000, 0}	{1.082067, -1.714612, 0.250000, 0}	{1.819703, -2.525611, 0.250000, 0}	{2.603138, 2.800617, 0.250000, 0}	{-2.773227, 2.137575, 0.250000, 0}	{-1.432515, 0.530723, 0.250000, 1}	{-2.129045, 1.258961, 0.250000, 1}	{-2.655072, 2.134073, 0.250000, 1}	{2.795774, 2.875921, 0.250000, 1}	{2.245223, -2.167833, 0.250000, 1}	{2.416870, 2.813138, 0.250000, 2}	{1.701031, -2.639042, 0.250000, 2}	{1.216574, -1.702392, 0.250000, 2}	{0.721073, -0.807325, 0.250000, 2}	{0.357918, 0.200909, 0.250000, 2}
{0.412900, -1.051267, 0.250000, 0}	{1.207978, -1.710178, 0.250000, 0}	{2.024090, -2.307302, 0.250000, 0}	{2.784548, 2.925005, 0.250000, 0}	{-2.776213, 1.974801, 0.250000, 0}	{-1.552537, 0.354819, 0.250000, 1}	{-2.027921, 1.119201, 0.250000, 1}	{-2.478367, 2.055336, 0.250000, 1}	{-2.932449, 2.889529, 0.250000, 1}	{2.384452, -2.402260, 0.250000, 1}	{1.374179, 2.424227, 0.250000, 2}	{1.420157, -2.624205, 0.250000, 2}	{1.292276, -1.737189, 0.250000, 2}	{0.691145, -0.834321, 0.250000, 2}	{0.079457, -0.021124, 0.250000, 2}
{0.358853, -0.894118, 0.250000, 0}	{0.913171, -1.853721, 0.250000, 0}	{1.583965, -2.510128, 0.250000, 0}	{2.258921, 2.745692, 0.250000, 0}	{-2.858206, 2.228381, 0.250000, 0}	{-0.868439, 1.330204, 0.250000, 1}	{-1.824185, 1.806387, 0.250000, 1}	{-2.692944, 2.383539, 0.250000, 1}	{2.438935, 2.795224, 0.250000, 1}	{1.629500, -2.699393, 0.250000, 1}	{2.465345, 2.769954, 0.250000, 2}	{1.785702, -2.445488, 0.250000, 2}	{1.134640, -1.586607, 0.250000, 2}	{0.508081, -0.938017, 0.250000, 2}	{-0.280371, -0.233229, 0.250000, 2}
{0.204621, -1.697131, 0.250000, 0}	{0.983692, -2.242080, 0.250000, 0}	{1.565766, 2.953901, 0.250000, 0}	{2.470082, 2.666537, 0.250000, 0}	{-2.745207, 2.270161, 0.250000, 0}	{-0.576834, 2.392119, 0.250000, 1}	{-1.387143, 2.522079, 0.250000, 1}	{-2.373852, 2.430932, 0.250000, 1}	{2.568099, 2.830226, 0.250000, 1}	{1.667801, -2.811863, 0.250000, 1}	{-2.692563, -2.601386, 0.250000, 2}	{2.256352, -2.418781, 0.250000, 2}	{1.151045, -2.165117, 0.250000, 2}	{0.252985, -1.608723, 0.250000, 2}	{-0.508925, -0.926474, 0.250000, 2}
