{0.255266, -2.356580, 0.582262, 0.989003, 0}	{0.837528, -1.367577, 0.572743, 0.786268, 0}	{1.410271, -0.581309, 0.600140, 0.809397, 0}	{2.010411, 0.228089, 0.230818, 0.980990, 0}	{2.610150, 2.892513, -0.681242, -0.688307, 1}	{1.928908, 2.204205, -0.693345, -0.757434, 1}	{1.235563, 1.446771, -0.522536, -0.726636, 1}	{0.713028, 0.720135, -0.757487, -0.622754, 1}	{1.248299, 2.406371, 0.419810, -0.994745, 2}	{1.668108, 1.411626, 0.643662, -0.804759, 2}	{2.311770, 0.606868, 0.847300, -0.468090, 2}	{-2.840930, 0.138777, 0.838453, -0.621696, 2}	{-2.295896, -2.497064, -0.363564, 0.842240, 3}	{-2.659460, -1.654823, -0.452255, 0.932403, 3}	{2.888285, -0.722420, -0.266096, 0.927740, 3}	{2.622189, 0.205320, -0.302115, 1.014141, 3}
{0.652420, -2.290615, 0.498629, 0.844737, 0}	{1.151049, -1.445878, 0.250536, 0.940218, 0}	{1.401585, -0.505660, 0.680921, 0.652053, 0}	{2.082506, 0.146393, 0.825552, 0.446354, 0}	{2.551970, -2.939273, -0.578866, -0.844231, 1}	{1.973104, 2.216495, -0.590057, -0.870524, 1}	{1.383047, 1.345972, -0.905796, -0.490263, 1}	{0.477251, 0.855709, -0.872094, -0.336456, 1}	{1.351812, 2.323415, 0.318093, -0.958069, 2}	{1.669905, 1.365346, 0.719255, -0.978441, 2}	{2.389161, 0.386905, 0.746364, -0.548921, 2}	{-2.864475, -0.162015, 0.921855, -0.363579, 2}	{-2.590508, -2.348826, -0.291136, 0.971803, 3}	{-2.881644, -1.377024, -0.425304, 0.853102, 3}	{2.693051, -0.523922, -0.190266, 0.941252, 3}	{2.502785, 0.417330, -0.224628, 0.905003, 3}
{0.432905, -2.158766, 0.459524, 0.942184, 0}	{0.892429, -1.216582, 0.585683, 0.764916, 0}	{1.478112, -0.451666, 0.578178, 0.786412, 0}	{2.056290, 0.334747, 0.808010, 0.815987, 0}	{2.389843, 2.946255, -0.174111, -0.955695, 1}	{2.215731, 1.990560, -0.471278, -0.742280, 1}	{1.744453, 1.248279, -0.862422, -0.643602, 1}	{0.882031, 0.604677, -0.765351, -0.394092, 1}	{0.476963, 2.296072, 0.888337, -0.478812, 2}	{1.365301, 1.817260, 0.893694, -0.632168, 2}	{2.258995, 1.185091, 0.805591, -0.721083, 2}	{-2.935414, 0.464009, 0.677586, -0.576838, 2}	{-2.042813, -2.300153, -0.417525, 0.797095, 3}	{-2.460339, -1.503058, -0.526564, 0.857385, 3}	{-2.986903, -0.645674, -0.334593, 0.894235, 3}	{2.678504, 0.248561, -0.394397, 0.984711, 3}
{1.035908, -2.121026, 0.325778, 0.801648, 0}	{1.361686, -1.319378, 0.190795, 0.917656, 0}	{1.552481, -0.401721, 0.483209, 0.759140, 0}	{2.035690, 0.357418, 0.438361, 0.921114, 0}	{2.608677, 2.782253, -0.122317, -0.921736, 1}	{2.486360, 1.860518, -0.691133, -0.799913, 1}	{1.795227, 1.060604, -0.745523, -0.629116, 1}	{1.049703, 0.431488, -0.801789, -0.722315, 1}	{0.844957, 2.399263, 0.679244, -0.655568, 2}	{1.524201, 1.743694, 0.673405, -0.779926, 2}	{2.197606, 0.963768, 0.684444, -0.656621, 2}	{2.882050, 0.307148, 0.612404, -0.670227, 2}	{-1.700199, -1.721874, -0.644148, 0.750730, 3}	{-2.344347, -0.971144, -0.624582, 0.715613, 3}	{-2.968929, -0.255531, -0.594190, 0.873696, 3}	{2.436881, 0.618164, -0.437943, 0.856989, 3}
{0.800526, -2.041116, 0.213020, 0.887032, 0}	{1.013546, -1.154084, 0.362022, 0.871481, 0}	{1.375568, -0.282603, 0.274387, 0.938581, 0}	{1.649955, 0.655978, 0.390211, 0.937778, 0}	{2.903999, 2.724376, -0.504106, -0.894073, 1}	{2.399893, 1.830303, -0.697394, -0.773104, 1}	{1.702499, 1.057199, -0.668549, -0.937200, 1}	{1.033949, 0.119999, -0.568614, -0.937777, 1}	{0.465264, 1.963800, 0.844539, -0.583922, 2}	{1.309802, 1.379878, 0.950533, -0.439372, 2}	{2.260335, 0.940507, 0.863966, -0.516306, 2}	{-2.875699, 0.424200, 0.700567, -0.586187, 2}	{-1.595539, -1.826118, -0.661980, 0.773677, 3}	{-2.257519, -1.052441, -0.740169, 0.745409, 3}	{-2.997689, -0.307032, -0.425291, 0.863757, 3}	{2.577021, 0.556726, -0.553912, 0.798194, 3}
{0.284501, -1.914304, 0.764858, 0.623991, 0}	{1.049359, -1.290313, 0.591553, 0.888438, 0}	{1.640912, -0.401875, 0.161498, 0.946473, 0}	{1.802410, 0.544598, 0.444118, 0.997384, 0}	{2.692249, 2.380065, -0.487924, -0.824057, 1}	{2.204325, 1.556008, -0.609807, -0.966091, 1}	{1.594517, 0.589917, -0.867592, -0.652599, 1}	{0.726926, -0.062682, -0.673650, -0.728196, 1}	{0.664825, 1.729119, 0.939406, -0.259906, 2}	{1.604231, 1.469212, 0.847560, -0.266085, 2}	{2.451791, 1.203128, 0.748148, -0.597030, 2}	{-2.800060, 0.606098, 0.388863, -0.868137, 2}	{-1.461960, -1.752660, -0.730839, 0.712371, 3}	{-2.192799, -1.040289, -0.541347, 0.867498, 3}	{-2.734146, -0.172791, -0.422358, 0.845873, 3}	{2.843497, 0.673082, -0.668032, 0.772191, 3}
{0.229259, -1.751890, 0.501079, 0.666721, 0}	{0.730338, -1.085169, 0.592727, 0.767514, 0}	{1.323065, -0.317655, 0.625280, 0.757914, 0}	{1.948346, 0.440259, 0.509797, 0.933076, 0}	{2.644609, 1.841796, -0.747798, -0.613240, 1}	{1.896811, 1.228557, -0.499588, -0.775736, 1}	{1.397223, 0.452821, -0.451099, -0.772848, 1}	{0.946124, -0.320027, -0.547472, -0.847167, 1}	{1.328220, 2.769184, 0.572407, -0.998813, 2}	{1.900627, 1.770371, 0.614008, -0.680952, 2}	{2.514635, 1.089419, 0.864433, -0.654874, 2}	{-2.620932, 0.434545, 0.794196, -0.699591, 2}	{-1.827079, -1.424186, -0.770913, 0.558856, 3}	{-2.597992, -0.865329, -0.620684, 0.656972, 3}	{2.781324, -0.208357, -0.570410, 0.718325, 3}	{2.210914, 0.509968, -0.513668, 0.866434, 3}
{0.034739, -2.127297, 0.630848, 0.825606, 0}	{0.665587, -1.301692, 0.613060, 0.746804, 0}	{1.278646, -0.554887, 0.752417, 0.751586, 0}	{2.031063, 0.196698, 0.696265, 0.731825, 0}	{2.614247, 1.541671, -0.861848, -0.486567, 1}	{1.752399, 1.055104, -0.648857, -0.798505, 1}	{1.103543, 0.256599, -0.342488, -0.906215, 1}	{0.761054, -0.649616, 0.178934, -0.976169, 1}	{0.845420, 2.380869, 0.639877, -0.623239, 2}	{1.485297, 1.757630, 0.878955, -0.615089, 2}	{2.364252, 1.142541, 0.805687, -0.669094, 2}	{-2.830061, 0.473446, 0.599539, -0.753433, 2}	{-1.660962, -1.313357, -0.792898, 0.591117, 3}	{-2.453860, -0.722240, -0.612532, 0.772072, 3}	{2.933608, 0.049832, -0.539666, 0.891350, 3}	{2.393942, 0.941182, -0.391799, 0.826751, 3}
{0.221907, -2.380213, 0.628693, 0.709508, 0}	{0.850600, -1.670705, 0.376813, 0.813971, 0}	{1.227413, -0.856734, 0.450799, 0.651132, 0}	{1.678211, -0.205603, 0.472659, 0.950056, 0}	{2.525993, 2.258683, -0.714080, -0.685775, 1}	{1.811913, 1.572908, -0.533748, -0.806462, 1}	{1.278165, 0.766445, -0.427744, -0.922809, 1}	{0.850421, -0.156364, 0.170911, -1.110897, 1}	{0.812454, 2.502443, 0.795266, -0.642089, 2}	{1.607720, 1.860354, 0.917036, -0.573755, 2}	{2.524755, 1.286599, 0.724831, -0.738980, 2}	{-2.750414, 0.547619, 0.614380, -0.812537, 2}	{-2.063707, -1.442164, -0.563497, 0.898250, 3}	{-2.627204, -0.543914, -0.500710, 0.878106, 3}	{2.872086, 0.334192, -0.349968, 0.949098, 3}	{2.522118, 1.283290, -0.488523, 0.849559, 3}
{-0.328812, -2.396938, 0.756264, 0.637242, 0}	{0.427452, -1.759696, 0.709326, 0.676254, 0}	{1.136778, -1.083442, 0.446083, 0.857982, 0}	{1.582861, -0.225460, 0.695140, 0.836782, 0}	{2.175853, 2.615419, -0.587401, -0.806186, 1}	{1.588453, 1.809233, -0.304132, -0.966468, 1}	{1.284321, 0.842765, 0.099570, -1.009992, 1}	{1.383891, -0.167227, -0.162420, -1.119828, 1}	{0.702200, 2.507008, 0.719632, -0.700178, 2}	{1.421833, 1.806830, 0.890518, -0.663610, 2}	{2.312351, 1.143220, 0.682821, -0.654552, 2}	{2.995171, 0.488668, 0.754593, -0.624625, 2}	{-2.204872, -1.429175, -0.376435, 0.907189, 3}	{-2.581308, -0.521986, -0.459699, 0.862049, 3}	{2.958994, 0.340063, -0.354439, 0.931174, 3}	{2.604555, 1.271236, -0.695561, 0.555271, 3}
{-0.226607, -2.504406, 0.876753, 0.568777, 0}	{0.650146, -1.935629, 0.658630, 0.702691, 0}	{1.308776, -1.232939, 0.507620, 0.853365, 0}	{1.816396, -0.379574, 0.188272, 1.082145, 0}	{1.568456, 2.581532, -0.213232, -0.873554, 1}	{1.355224, 1.707979, 0.053745, -0.809588, 1}	{1.408969, 0.898391, -0.072543, -0.903010, 1}	{1.336426, -0.004619, 0.083214, -0.909476, 1}	{0.944840, 2.768569, 0.657663, -0.740620, 2}	{1.602503, 2.027949, 0.393736, -0.948819, 2}	{1.996239, 1.079130, 0.762844, -0.693039, 2}	{2.759083, 0.386091, 0.919821, -0.575474, 2}	{-1.735644, -1.034182, -0.525439, 0.812880, 3}	{-2.261083, -0.221302, -0.444501, 0.837923, 3}	{-2.705584, 0.616622, -0.867719, 0.666123, 3}	{2.426697, 1.282745, -0.786612, 0.675364, 3}
{0.464434, 2.975944, 0.321368, 0.989727, 0}	{0.785802, -2.034330, 0.300634, 0.822440, 0}	{1.086436, -1.211890, 0.543985, 0.771099, 0}	{1.630421, -0.440791, 0.462606, 0.790837, 0}	{1.069978, 2.810528, 0.149731, -0.971791, 1}	{1.219709, 1.838737, 0.105604, -1.010865, 1}	{1.325313, 0.827872, 0.107190, -0.918809, 1}	{1.432503, -0.090936, 0.167491, -0.843180, 1}	{0.372001, 2.341070, 0.637821, -0.742144, 2}	{1.009822, 1.598926, 0.846389, -0.423454, 2}	{1.856211, 1.175472, 0.748708, -0.574084, 2}	{2.604919, 0.601388, 0.844988, -0.493129, 2}	{-1.786036, -1.221819, -0.535579, 0.763935, 3}	{-2.321615, -0.457884, -0.585427, 0.671630, 3}	{-2.907042, 0.213746, -0.699737, 0.729327, 3}	{2.393221, 0.943073, -0.717022, 0.888079, 3}
{0.268384, 2.620124, 0.422847, 0.952901, 0}	{0.691231, -2.426975, 0.470144, 0.881788, 0}	{1.161375, -1.545187, 0.717788, 0.745958, 0}	{1.879163, -0.799230, 0.772930, 0.672335, 0}	{1.621187, -2.742503, 0.072349, -0.982172, 1}	{1.693536, 2.275325, -0.083198, -0.939422, 1}	{1.610338, 1.335903, -0.261133, -0.958959, 1}	{1.349206, 0.376944, -0.419629, -0.949661, 1}	{0.372780, 2.079195, 0.625444, -0.700800, 2}	{0.998224, 1.378395, 0.738027, -0.671105, 2}	{1.736251, 0.707289, 0.917006, -0.416496, 2}	{2.653257, 0.290793, 0.737504, -0.734034, 2}	{-1.277685, -0.758166, -0.732470, 0.632951, 3}	{-2.010155, -0.125215, -0.834673, 0.454686, 3}	{-2.844828, 0.329471, -0.914886, 0.548830, 3}	{2.240286, 0.878301, -0.960276, 0.695508, 3}
{0.314084, 2.708242, 0.474453, 0.843534, 0}	{0.788537, -2.448225, 0.640020, 0.797581, 0}	{1.428557, -1.650643, 0.704485, 0.638823, 0}	{2.133042, -1.011821, 0.728666, 0.762866, 0}	{2.479740, -2.741272, -0.522116, -0.983251, 1}	{1.957624, 2.275477, -0.384744, -0.948361, 1}	{1.572879, 1.327116, -0.078431, -0.939000, 1}	{1.494448, 0.388116, -0.372074, -0.904938, 1}	{0.352897, 2.020263, 0.769694, -0.554419, 2}	{1.122590, 1.465844, 0.799951, -0.640680, 2}	{1.922541, 0.825164, 0.693352, -0.744562, 2}	{2.615893, 0.080602, 0.602457, -0.689324, 2}	{-0.684650, -0.156787, -0.866894, 0.450296, 3}	{-1.551544, 0.293509, -0.994617, 0.451390, 3}	{-2.546160, 0.744899, -0.968352, 0.489320, 3}	{2.485488, 1.234219, -0.762864, 0.715206, 3}
{0.223946, 2.338035, 0.745933, 0.751103, 0}	{0.969879, -2.910862, 0.341583, 0.920348, 0}	{1.311462, -1.990515, 0.621286, 0.801712, 0}	{1.932748, -1.188803, 0.681508, 0.752545, 0}	{2.254843, 2.738127, -0.080808, -0.960668, 1}	{2.174035, 1.777458, -0.132963, -1.016515, 1}	{2.041072, 0.760943, -0.021053, -0.917471, 1}	{2.020019, -0.156527, -0.257498, -1.061046, 1}	{0.576971, 2.457632, 0.664795, -0.828778, 2}	{1.241766, 1.628854, 0.648831, -0.670321, 2}	{1.890597, 0.958533, 0.568032, -0.749880, 2}	{2.458630, 0.208653, 0.592365, -0.669138, 2}	{-1.543592, -0.688108, -0.521174, 1.066560, 3}	{-2.064767, 0.378453, -0.443256, 0.813352, 3}	{-2.508023, 1.191804, -0.792964, 0.411336, 3}	{2.699013, 1.603141, -0.949589, 0.346392, 3}
{0.375200, 2.050877, 0.398307, 1.109428, 0}	{0.773507, -2.839696, 0.365550, 1.051090, 0}	{1.139057, -1.788605, 0.720560, 0.691926, 0}	{1.859617, -1.096679, 0.719406, 0.674050, 0}	{2.622262, 2.469199, -0.304068, -0.950219, 1}	{2.318194, 1.518979, -0.249451, -1.038614, 1}	{2.068743, 0.480366, 0.198591, -0.942441, 1}	{2.267334, -0.462075, 0.203280, -0.900640, 1}	{0.580605, 2.548851, 0.671826, -0.690701, 2}	{1.252431, 1.858150, 0.793750, -0.869983, 2}	{2.046182, 0.988167, 0.729818, -0.699476, 2}	{2.776000, 0.288691, 0.734781, -0.659313, 2}	{-1.418747, -0.698996, -0.456182, 0.793337, 3}	{-1.874929, 0.094341, -0.718438, 0.734730, 3}	{-2.593367, 0.829072, -0.913090, 0.559862, 3}	{2.493543, 1.388934, -0.706794, 0.626548, 3}
{1.228791, 1.999169, 0.012756, 1.112812, 0}	{1.241546, -2.888019, 0.170412, 0.992362, 0}	{1.411958, -1.895657, 0.319549, 0.983025, 0}	{1.731507, -0.912632, 0.394384, 0.822943, 0}	{2.335039, 2.447099, -0.118041, -0.926902, 1}	{2.216998, 1.520197, 0.057940, -0.955332, 1}	{2.274938, 0.564865, 0.115026, -1.097824, 1}	{2.389964, -0.532959, -0.045068, -0.995845, 1}	{0.755519, 2.146426, 0.780880, -0.671705, 2}	{1.536400, 1.474721, 0.771948, -0.665802, 2}	{2.308348, 0.808919, 0.695908, -0.740691, 2}	{-2.995744, 0.068228, 0.654620, -0.757029, 2}	{-1.263463, -0.246518, -0.774293, 0.423925, 3}	{-2.037756, 0.177406, -0.896683, 0.490809, 3}	{-2.934438, 0.668216, -0.891515, 0.736263, 3}	{2.174046, 1.404479, -0.800716, 0.632078, 3}
{0.822064, 2.053092, 0.302277, 1.031521, 0}	{1.124341, -2.915387, 0.306719, 0.954179, 0}	{1.431060, -1.961208, 0.315907, 1.063161, 0}	{1.746966, -0.898047, 0.470082, 0.791090, 0}	{2.273131, 2.332730, 0.128740, -1.075158, 1}	{2.401871, 1.257571, 0.018601, -1.127447, 1}	{2.420472, 0.130124, 0.014226, -1.063818, 1}	{2.434698, -0.933695, -0.125009, -1.026025, 1}	{0.823289, 1.800454, 0.902083, -0.545779, 2}	{1.725372, 1.254675, 0.850149, -0.507646, 2}	{2.575521, 0.747029, 0.964230, -0.507946, 2}	{-2.460249, 0.239083, 0.884003, -0.569219, 2}	{-1.267876, -0.313483, -0.882768, 0.543269, 3}	{-2.150645, 0.229786, -0.912782, 0.519786, 3}	{2.936574, 0.749573, -0.876412, 0.509291, 3}	{2.060162, 1.258864, -0.830117, 0.404090, 3}
{1.474352, 1.794884, 0.096153, 1.000269, 0}	{1.570505, 2.795152, 0.174880, 1.047080, 0}	{1.745385, -2.157768, 0.384808, 0.954635, 0}	{2.130194, -1.203133, 0.214411, 0.960372, 0}	{1.994444, 2.435672, 0.289363, -0.854853, 1}	{2.283808, 1.580819, 0.118623, -0.985544, 1}	{2.402431, 0.595275, -0.055579, -0.949410, 1}	{2.346852, -0.354135, 0.094475, -1.008835, 1}	{1.186975, 1.421155, 0.934778, -0.314517, 2}	{2.121753, 1.106638, 0.892171, -0.285234, 2}	{-2.986076, 0.821405, 0.636274, -0.634267, 2}	{-2.349802, 0.187137, 0.878061, -0.508825, 2}	{-1.674411, -0.260919, -0.834619, 0.132205, 3}	{-2.509030, -0.128714, -0.868401, 0.708592, 3}	{2.622569, 0.579878, -0.870812, 0.500628, 3}	{1.751757, 1.080506, -0.868863, 0.450589, 3}
{1.553601, 1.860203, 0.129266, 1.079728, 0}	{1.682867, 2.939931, 0.287255, 0.971631, 0}	{1.970122, -2.088437, -0.042963, 1.083067, 0}	{1.927159, -1.005370, 0.158601, 1.008543, 0}	{1.877027, 2.894878, -0.076128, -0.996823, 1}	{1.800899, 1.898055, 0.242666, -1.093736, 1}	{2.043564, 0.804319, -0.162193, -1.077087, 1}	{1.881371, -0.272769, -0.444444, -0.845322, 1}	{0.815589, 1.581662, 0.913948, -0.393411, 2}	{1.729537, 1.188251, 0.874855, -0.441115, 2}	{2.604393, 0.747137, 0.808752, -0.583458, 2}	{-2.586855, 0.163679, 0.895094, -0.423888, 2}	{-1.735925, -0.335159, -0.992113, 0.237743, 3}	{-2.728038, -0.097416, -0.753567, 0.550970, 3}	{2.518394, 0.453554, -0.783404, 0.587542, 3}	{1.734990, 1.041096, -0.950932, 0.366303, 3}
{1.327153, 1.961975, 0.049239, 1.098004, 0}	{1.376392, -2.940021, 0.258920, 1.014937, 0}	{1.635312, -1.925083, 0.396920, 0.960842, 0}	{2.032232, -0.964242, 0.261768, 0.888349, 0}	{2.278301, 2.908252, -0.242883, -0.879469, 1}	{2.035419, 2.028783, -0.249625, -0.978708, 1}	{1.785794, 1.050075, -0.117118, -1.065951, 1}	{1.668676, -0.015877, -0.219371, -0.890328, 1}	{0.843078, 1.886916, 0.785529, -0.349482, 2}	{1.628607, 1.537435, 0.806895, -0.512498, 2}	{2.435501, 1.024937, 0.783391, -0.742997, 2}	{-2.781107, 0.281940, 0.921442, -0.591656, 2}	{-1.920584, -0.728048, -0.591147, 0.836638, 3}	{-2.511731, 0.108589, -0.897808, 0.524823, 3}	{2.590460, 0.633412, -0.980337, 0.318978, 3}	{1.610123, 0.952389, -0.973143, 0.523362, 3}
{0.601679, 1.882481, 0.506363, 0.855114, 0}	{1.108042, 2.737595, 0.467528, 0.846881, 0}	{1.575570, -2.415524, 0.528318, 0.965354, 0}	{2.103887, -1.450169, 0.495553, 0.840618, 0}	{2.245971, 2.918239, -0.272925, -0.919116, 1}	{1.973046, 1.999123, 0.032191, -1.083699, 1}	{2.005237, 0.915424, -0.104535, -1.081459, 1}	{1.900703, -0.166035, -0.197139, -1.072114, 1}	{0.614694, 1.719748, 0.953050, -0.363476, 2}	{1.567744, 1.356271, 0.884856, -0.499299, 2}	{2.452600, 0.856972, 0.709805, -0.744098, 2}	{-2.837595, 0.112874, 0.906657, -0.513758, 2}	{-1.452274, -0.103952, -1.135228, 0.229380, 3}	{-2.587501, 0.125428, -1.155021, 0.118483, 3}	{2.257477, 0.243911, -0.853013, 0.473245, 3}	{1.404464, 0.717156, -0.823822, 0.630563, 3}
{0.842830, 2.103761, 0.543165, 0.833097, 0}	{1.385995, 2.936859, 0.346716, 0.786221, 0}	{1.732711, -2.276920, 0.510501, 0.820878, 0}	{2.243212, -1.456043, 0.284978, 0.911886, 0}	{2.049298, 2.813283, 0.019967, -1.006611, 1}	{2.069265, 1.806671, -0.014940, -1.020612, 1}	{2.054325, 0.786059, -0.111648, -1.032222, 1}	{1.942677, -0.246163, 0.062162, -0.998522, 1}	{1.128528, 1.942170, 0.694941, -0.805101, 2}	{1.823469, 1.137070, 0.801558, -0.704866, 2}	{2.625027, 0.432203, 0.891461, -0.479916, 2}	{-2.483512, -0.047713, 0.806368, -0.517990, 2}	{-1.768356, -0.456852, -1.005462, 0.389921, 3}	{-2.773817, -0.066931, -0.795218, 0.430764, 3}	{2.430965, 0.363833, -0.762660, 0.634525, 3}	{1.668305, 0.998358, -0.961973, 0.358055, 3}
{0.761325, 2.042873, 0.363933, 0.864034, 0}	{1.125258, 2.906907, 0.444760, 0.892692, 0}	{1.570018, -2.200401, 0.543235, 0.915567, 0}	{2.113253, -1.284834, 0.517698, 0.896243, 0}	{1.687216, 2.549445, 0.152980, -0.881333, 1}	{1.840196, 1.668112, 0.187672, -0.984341, 1}	{2.027868, 0.683772, -0.006925, -0.964771, 1}	{2.020943, -0.280999, -0.333640, -0.980108, 1}	{0.469715, 1.318905, 1.004066, -0.295470, 2}	{1.473781, 1.023435, 0.853643, -0.502696, 2}	{2.327423, 0.520739, 0.984379, -0.516926, 2}	{-2.688197, 0.003813, 0.962805, -0.354202, 2}	{-1.753862, -0.753837, -0.873278, 0.581656, 3}	{-2.627141, -0.172182, -0.628221, 0.566210, 3}	{2.744638, 0.394029, -0.923458, 0.652907, 3}	{1.821180, 1.046935, -0.857008, 0.437985, 3}
{0.323139, 1.843692, 0.470076, 0.835329, 0}	{0.793215, 2.679021, 0.517739, 0.782121, 0}	{1.310954, -2.538858, 0.646810, 0.834459, 0}	{1.957764, -1.704399, 0.430543, 0.960427, 0}	{1.050684, 2.520354, 0.473271, -0.882907, 1}	{1.523955, 1.637446, 0.090730, -0.885049, 1}	{1.614685, 0.752397, 0.156803, -1.003037, 1}	{1.771488, -0.250640, 0.057653, -0.955956, 1}	{0.409094, 0.984669, 0.942658, -0.400342, 2}	{1.351753, 0.584326, 0.908743, -0.357521, 2}	{2.260496, 0.226806, 0.963203, -0.151072, 2}	{-2.776301, 0.075734, 1.013270, -0.213337, 2}	{-1.262517, -1.070803, -0.851405, 0.534062, 3}	{-2.113923, -0.536741, -0.800061, 0.539910, 3}	{-2.913984, 0.003169, -0.943756, 0.347442, 3}	{2.142260, 0.350611, -0.867597, 0.576390, 3}
{0.253641, 1.621188, 0.354651, 0.909147, 0}	{0.608292, 2.530335, 0.547729, 0.871447, 0}	{1.156021, -2.598218, 0.664300, 0.823871, 0}	{1.820321, -1.774347, 0.711049, 0.687431, 0}	{1.110769, 2.203347, 0.207794, -0.923057, 1}	{1.318562, 1.280290, 0.127313, -0.846718, 1}	{1.445876, 0.433571, 0.105688, -0.855876, 1}	{1.551563, -0.422305, -0.155441, -0.916355, 1}	{0.695549, 1.203784, 0.927311, -0.185169, 2}	{1.622860, 1.018615, 0.818752, -0.315317, 2}	{2.441613, 0.703298, 0.861064, -0.370780, 2}	{-2.697323, 0.332518, 1.000852, -0.269607, 2}	{-1.176655, -0.757783, -0.953825, 0.516280, 3}	{-2.130480, -0.241503, -0.859851, 0.421139, 3}	{-2.990331, 0.179636, -0.978614, 0.232747, 3}	{2.031055, 0.412383, -1.057569, 0.065801, 3}
{0.525787, 1.313057, 0.099633, 0.961240, 0}	{0.625420, 2.274297, 0.151332, 0.995927, 0}	{0.776752, -2.729777, 0.573462, 1.028589, 0}	{1.350214, -1.701188, 0.800487, 0.632421, 0}	{0.714418, 2.233096, 0.485566, -0.930224, 1}	{1.199984, 1.302872, 0.088915, -0.967407, 1}	{1.288899, 0.335464, 0.075064, -1.018577, 1}	{1.363963, -0.683113, -0.011629, -0.905699, 1}	{0.523463, 0.404559, 0.914168, 0.107041, 2}	{1.437631, 0.511600, 0.961879, 0.170549, 2}	{2.399510, 0.682149, 1.068355, -0.199047, 2}	{-2.532135, 0.483102, 0.773843, -0.621407, 2}	{-1.123458, -0.629312, -0.893234, 0.434684, 3}	{-2.016692, -0.194628, -1.089905, 0.233119, 3}	{2.893403, 0.038491, -0.975436, 0.144757, 3}	{1.917966, 0.183248, -1.000482, 0.002261, 3}
{0.714216, 1.410458, 0.095320, 0.999746, 0}	{0.809536, 2.410204, 0.289558, 1.020129, 0}	{1.099094, -2.569667, 0.224177, 0.887997, 0}	{1.323271, -1.681670, 0.280426, 0.966220, 0}	{1.016578, 2.335030, 0.207010, -0.929601, 1}	{1.223588, 1.405430, 0.023768, -1.034827, 1}	{1.247356, 0.370602, -0.201825, -0.866502, 1}	{1.045531, -0.495900, -0.186572, -0.994053, 1}	{0.473283, 0.339682, 0.937081, 0.224098, 2}	{1.410364, 0.563780, 0.962178, 0.065565, 2}	{2.372543, 0.629345, 0.869364, -0.530244, 2}	{-2.758094, 0.099101, 0.877235, -0.291075, 2}	{-1.375225, -0.428500, -0.971701, 0.116164, 3}	{-2.346927, -0.312336, -0.915039, 0.325631, 3}	{2.738035, 0.013294, -0.976119, -0.012288, 3}	{1.761916, 0.001006, -0.864758, 0.453007, 3}
{0.749596, 1.535115, 0.449771, 0.973572, 0}	{1.199366, 2.508687, 0.132174, 0.966095, 0}	{1.331540, -2.525218, -0.123947, 0.969438, 0}	{1.207593, -1.555780, -0.330784, 1.021945, 0}	{1.630158, 2.620326, -0.314195, -0.977693, 1}	{1.315963, 1.642633, -0.347053, -0.883094, 1}	{0.968910, 0.759539, -0.146182, -1.040572, 1}	{0.822727, -0.281033, -0.053976, -0.903639, 1}	{0.384707, 0.867258, 0.964269, -0.153483, 2}	{1.348977, 0.713775, 1.028897, -0.439525, 2}	{2.377874, 0.274250, 0.896275, -0.281042, 2}	{-2.725851, -0.006793, 0.987195, -0.207427, 2}	{-1.406287, -0.269734, -1.025696, 0.082691, 3}	{-2.431983, -0.187043, -1.005338, 0.142665, 3}	{2.562679, -0.044378, -1.042490, -0.107376, 3}	{1.520189, -0.151754, -0.904466, -0.139229, 3}
{0.578935, 1.623610, 0.129181, 1.064847, 0}	{0.708116, 2.688457, 0.209426, 0.882909, 0}	{0.917542, -2.428634, 0.195205, 1.043502, 0}	{1.112747, -1.385132, 0.013823, 0.873789, 0}	{1.102332, 2.741312, -0.070919, -1.122597, 1}	{1.031413, 1.618715, -0.150760, -0.926954, 1}	{0.880653, 0.691761, 0.238512, -0.992667, 1}	{1.119166, -0.300905, 0.023023, -1.012304, 1}	{0.054705, 1.218190, 0.906385, -0.447418, 2}	{0.961090, 0.770772, 0.890520, -0.326092, 2}	{1.851610, 0.444680, 0.943900, -0.373219, 2}	{2.795510, 0.071461, 1.022938, -0.097336, 2}	{-1.439625, -0.239574, -1.059425, 0.028061, 3}	{-2.499050, -0.211513, -0.962319, -0.135415, 3}	{2.538631, -0.346929, -0.974302, 0.016672, 3}	{1.564330, -0.330256, -0.965377, 0.140186, 3}
{0.537993, 1.486734, 0.165345, 0.964066, 0}	{0.703337, 2.450801, 0.255100, 1.024436, 0}	{0.958437, -2.524763, 0.061621, 1.032659, 0}	{1.020059, -1.492104, -0.206771, 1.077260, 0}	{1.497354, 2.643240, -0.309606, -0.911013, 1}	{1.187748, 1.732227, -0.115919, -0.865829, 1}	{1.071829, 0.866398, -0.080769, -1.021892, 1}	{0.991060, -0.155495, 0.289081, -0.855830, 1}	{0.223335, 1.674612, 1.026827, -0.261567, 2}	{1.250163, 1.413045, 0.763804, -0.465217, 2}	{2.013967, 0.947828, 0.768185, -0.647870, 2}	{2.782152, 0.299958, 0.931272, -0.343088, 2}	{-1.569167, -0.035280, -0.984001, -0.337274, 3}	{-2.553168, -0.372554, -1.095481, -0.203756, 3}	{2.351350, -0.576310, -0.991939, 0.018560, 3}	{1.359411, -0.557750, -1.025019, 0.036644, 3}
