{0.309302, 0.113924, 0.054348, -0.054144, -1, -1, -1, -1}	{2.160132, 0.094163, -0.074123, -0.090502, -1, -1, -1, -1}
{0.290071, 0.225965, 0.054027, -0.087745, -1, -1, -1, -1}	{2.127307, 0.183766, -0.121232, -0.194564, -1, -1, -1, -1}
{0.461595, 0.289650, 0.155797, -0.077930, -1, -1, -1, -1}	{2.167047, 0.167794, -0.172098, -0.206254, -1, -1, -1, -1}
{0.493812, 0.308025, 0.139519, 0.025108, -1, -1, -1, -1}	{2.181326, 0.102514, -0.150793, 0.037933, -1, -1, -1, -1}
{0.627420, 0.436688, 0.127852, 0.010765, -1, -1, -1, -1}	{2.180998, 0.223794, -0.197627, -0.001558, -1, -1, -1, -1}
{0.437770, 0.512611, 0.160811, -0.027235, -1, -1, -1, -1}	{2.001187, 0.171043, 0.164194, -0.093441, -1, -1, -1, -1}
{0.714784, 0.503007, -0.198785, 0.069215, -1, -1, -1, -1}	{2.179329, -0.030963, 0.034967, 0.230033, -1, -1, -1, -1}
{0.753035, 0.413184, 0.078416, 0.160555, -1, -1, -1, -1}	{2.084260, 0.063903, 0.137931, 0.049345, -1, -1, -1, -1}
{0.854585, 0.258434, 0.036672, 0.245274, -1, -1, -1, -1}	{1.908267, -0.059217, 0.141754, 0.095565, -1, -1, -1, -1}
{0.870000, 0.403838, -0.196580, 0.140711, -1, -1, -1, -1}	{2.009401, -0.115281, 0.042771, 0.055718, -1, -1, -1, -1}
{0.777403, 0.121310, -0.173606, 0.110457, -1, -1, -1, -1}	{2.214086, -0.186156, -0.186062, 0.154504, -1, -1, -1, -1}
{0.586675, 0.063363, -0.070884, 0.167469, -1, -1, -1, -1}	{1.879428, -0.404975, 0.130965, 0.230632, -1, -1, -1, -1}
{0.777736, 0.233540, -0.255664, 0.078786, -1, -1, -1, -1}	{1.965582, -0.135299, -0.057298, 0.233620, -1, -1, -1, -1}
{0.651423, 0.264514, -0.012610, -0.148718, -1, -1, -1, -1}	{2.028814, -0.061908, -0.057298, 0.002918, -1, -1, -1, -1}
{0.660147, 0.231572, 0.012758, -0.176803, -1, -1, -1, -1}	{2.086870, 0.212016, -0.251883, 0.001684, -1, -1, -1, -1}
{0.848805, -0.023098, -0.199664, -0.037547, -1, -1, -1, -1}	{2.016103, 0.357047, -0.090079, -0.124559, -1, -1, -1, -1}
{0.833717, -0.118354, -0.155660, -0.004944, -1, -1, -1, -1}	{1.927108, 0.248533, 0.104463, -0.177245, -1, -1, -1, -1}
{0.834381, -0.166025, -0.184043, 0.258943, -1, -1, -1, -1}	{2.070546, 0.320893, -0.032563, -0.164325, -1, -1, -1, -1}
{0.839446, -0.139558, -0.138190, 0.066201, -1, -1, -1, -1}	{1.799712, 0.469481, 0.030349, -0.230715, -1, -1, -1, -1}
{0.737294, -0.190189, 0.137084, 0.126440, -1, -1, -1, -1}	{1.754140, 0.296232, 0.320209, -0.141746, -1, -1, -1, -1}
{0.778816, -0.325619, 0.235486, -0.035550, -1, -1, -1, -1}	{1.678650, -0.035190, 0.121952, -0.062348, -1, -1, -1, -1}
{0.796651, -0.339110, 0.183380, 0.105705, -1, -1, -1, -1}	{1.708513, -0.061960, -0.031821, -0.180518, -1, -1, -1, -1}
{1.126078, -0.562435, -0.104952, 0.207195, -1, -1, -1, -1}	{1.760771, -0.057023, -0.076767, 0.076368, -1, -1, -1, -1}
{0.889854, -0.443324, -0.156261, 0.143678, -1, -1, -1, -1}	{1.707240, 0.166829, -0.022473, -0.185518, -1, -1, -1, -1}
{0.823359, -0.649288, -0.123983, -0.017712, -1, -1, -1, -1}	{1.695737, 0.107155, -0.205896, -0.009450, -1, -1, -1, -1}
{0.816637, -0.698937, 0.062791, 0.218275, -1, -1, -1, -1}	{1.635213, 0.004873, -0.137313, -0.159154, -1, -1, -1, -1}
{0.937406, -0.647231, -0.129120, 0.082010, -1, -1, -1, -1}	{1.475476, -0.091752, -0.201152, -0.164035, -1, -1, -1, -1}
{1.021362, -0.791598, -0.134860, 0.113339, -1, -1, -1, -1}	{1.414824, -0.271644, 0.247399, 0.036366, -1, -1, -1, -1}
{1.175849, -0.779751, -0.187317, -0.144008, -1, -1, -1, -1}	{1.484278, -0.334755, 0.104613, 0.117295, -1, -1, -1, -1}
{1.201777, -0.929101, -0.209487, 0.084407, -1, -1, -1, -1}	{1.579680, -0.150851, 0.048619, -0.238216, -1, -1, -1, -1}
{1.182557, -0.684476, 0.108364, -0.190659, -1, -1, -1, -1}	{1.599277, -0.231152, -0.147400, -0.081246, -1, -1, -1, -1}
{1.198352, -0.900590, -0.049539, -0.165294, -1, -1, -1, -1}	{1.387580, -0.404781, 0.075274, 0.160948, -1, -1, -1, -1}
{1.074228, -0.896538, 0.156768, -0.106746, -1, -1, -1, -1}	{1.573845, -0.350371, 0.199183, -0.012124, -1, -1, -1, -1}
{1.062479, -1.055686, 0.217234, -0.078988, -1, -1, -1, -1}	{2.022251, -0.141282, -0.192056, -0.097474, -1, -1, -1, -1}
{1.006512, -0.915147, 0.191016, -0.082876, -1, -1, -1, -1}	{1.923922, -0.131887, 0.187892, -0.083131, -1, -1, -1, -1}
{1.056840, -0.722179, 0.048599, -0.097876, -1, -1, -1, -1}	{2.219413, -0.260036, -0.034701, -0.163442, -1, -1, -1, -1}
{1.360116, -0.833541, 0.201636, 0.167972, -1, -1, -1, -1}	{2.276352, -0.463880, 0.096754, 0.052889, -1, -1, -1, -1}
{1.184462, -0.889676, 0.081186, 0.035982, -1, -1, -1, -1}	{-2.382610, -0.299344, -0.199133, -0.137319, -1, -1, -1, -1}
{1.349771, -0.806776, 0.090929, 0.159882, -1, -1, -1, -1}	{2.233716, -0.565986, 0.234636, 0.086794, -1, -1, -1, -1}
{1.310867, -0.645083, 0.068938, 0.010031, -1, -1, -1, -1}	{2.326988, -0.670020, -0.161363, 0.022108, -1, -1, -1, -1}
{1.043062, -0.696755, 0.060747, -0.079684, -1, -1, -1, -1}	{2.082068, -0.862542, 0.258443, -0.037475, -1, -1, -1, -1}
{1.408168, -0.354853, -0.104228, -0.201391, -1, -1, -1, -1}	{2.311757, -1.165449, 0.059186, 0.195554, -1, -1, -1, -1}
{1.111247, -0.771918, 0.202211, 0.031678, -1, -1, -1, -1}	{-2.381436, -1.220024, -0.020407, 0.107559, -1, -1, -1, -1}
{0.949758, -0.702737, 0.121968, -0.106806, -1, -1, -1, -1}	{-2.313824, -1.052738, -0.122879, -0.198111, -1, -1, -1, -1}
{0.916074, -0.850114, 0.122687, -0.051418, -1, -1, -1, -1}	{-2.184375, -1.146584, -0.286349, -0.112874, -1, -1, -1, -1}
{0.772684, -0.734114, -0.060202, -0.209851, -1, -1, -1, -1}	{-2.397753, -1.281369, 0.156329, -0.141646, -1, -1, -1, -1}
{0.916667, -0.803427, -0.110854, 0.117424, -1, -1, -1, -1}	{-1.979982, -1.257234, -0.126334, 0.064112, -1, -1, -1, -1}
{0.794609, -0.642026, -0.176098, 0.112743, -1, -1, -1, -1}	{-2.121574, -1.343609, 0.242225, 0.113350, -1, -1, -1, -1}
{0.777569, -0.492270, -0.110149, -0.046419, -1, -1, -1, -1}	{-1.962253, -1.176880, -0.205201, -0.139531, -1, -1, -1, -1}
{0.741642, -0.441635, -0.069571, -0.228821, -1, -1, -1, -1}	{-2.158240, -1.391795, 0.043896, 0.066273, -1, -1, -1, -1}
{0.694871, -0.630607, -0.091527, -0.112911, -1, -1, -1, -1}	{-2.239249, -1.288046, 0.084415, -0.014031, -1, -1, -1, -1}
{0.730231, -0.733671, -0.082720, -0.117471, -1, -1, -1, -1}	{-2.012661, -1.386037, 0.145504, 0.282940, -1, -1, -1, -1}
{0.615048, -0.772765, -0.123822, 0.115331, -1, -1, -1, -1}	{-2.272399, -1.430774, 0.063201, 0.204831, -1, -1, -1, -1}
{0.695957, -0.859841, 0.018752, 0.248612, -1, -1, -1, -1}	{-2.341908, -1.438515, 0.301357, 0.042436, -1, -1, -1, -1}
{0.696752, -0.418681, -0.153150, -0.094927, -1, -1, -1, -1}	{-2.006893, -1.629021, -0.056050, 0.115995, -1, -1, -1, -1}
{0.744197, -0.403905, -0.146674, 0.159037, -1, -1, -1, -1}	{-1.968359, -1.519603, 0.051039, -0.151927, -1, -1, -1, -1}
{0.332689, -0.532038, 0.079316, 0.236902, -1, -1, -1, -1}	{-1.990015, -1.389568, -0.030193, -0.172741, -1, -1, -1, -1}
{0.273522, -0.266026, 0.170148, 0.028236, -1, -1, -1, -1}	{-1.960057, -1.553373, -0.097506, 0.087140, -1, -1, -1, -1}
{0.357861, -0.307147, 0.144453, 0.125564, -1, -1, -1, -1}	{-2.054586, -1.711499, -0.005136, 0.203722, -1, -1, -1, -1}
{0.372837, -0.403205, 0.221246, 0.057666, -1, -1, -1, -1}	{-2.187391, -1.871940, 0.049225, 0.176640, -1, -1, -1, -1}
{0.587479, -0.317004, 0.108009, 0.061815, -1, -1, -1, -1}	{-2.054348, -1.729018, -0.053114, -0.027826, -1, -1, -1, -1}
{0.317388, -0.168162, -0.132006, 0.075327, -1, -1, -1, -1}	{-2.021884, -1.761966, -0.047013, 0.082951, -1, -1, -1, -1}
{0.243671, -0.203723, -0.159603, -0.105407, -1, -1, -1, -1}	{-2.199013, -1.763443, -0.053363, 0.044830, -1, -1, -1, -1}
{0.511765, -0.265098, -0.089109, -0.041732, -1, -1, -1, -1}	{-2.002579, -1.723237, -0.210170, -0.213349, -1, -1, -1, -1}
{0.492353, -0.059961, -0.253381, -0.130727, -1, -1, -1, -1}	{-2.188923, -1.580322, -0.100655, -0.046375, -1, -1, -1, -1}
{0.616074, -0.144140, -0.221285, -0.013047, -1, -1, -1, -1}	{-2.215375, -1.519683, 0.137543, -0.049627, -1, -1, -1, -1}
{0.267825, -0.211130, 0.104581, 0.015812, -1, -1, -1, -1}	{-2.142958, -1.333118, 0.205392, -0.161331, -1, -1, -1, -1}
{0.413036, -0.082669, 0.035915, 0.128807, -1, -1, -1, -1}	{-2.180918, -1.558145, 0.113053, 0.197152, -1, -1, -1, -1}
{0.410236, 0.010170, 0.048658, -0.142093, -1, -1, -1, -1}	{-2.048420, -1.625673, 0.151605, -0.047595, -1, -1, -1, -1}
{0.488227, -0.151299, -0.079907, -0.125804, -1, -1, -1, -1}	{-2.018889, -1.545998, -0.060878, -0.140536, -1, -1, -1, -1}
{0.765306, -0.151503, -0.228261, 0.124698, -1, -1, -1, -1}	{-1.935929, -1.841467, -0.051450, 0.178042, -1, -1, -1, -1}
{0.476949, 0.000053, 0.177203, -0.069373, -1, -1, -1, -1}	{-2.048265, -1.903406, -0.088352, 0.171056, -1, -1, -1, -1}
{0.471455, -0.043955, 0.047182, 0.174093, -1, -1, -1, -1}	{-2.201009, -1.777578, -0.042883, 0.236009, -1, -1, -1, -1}
{0.450694, 0.126532, 0.188629, -0.151390, -1, -1, -1, -1}	{-2.186760, -1.736591, -0.140932, -0.149120, -1, -1, -1, -1}
{0.457807, -0.124982, -0.022318, -0.132647, -1, -1, -1, -1}	{-2.029070, -1.884323, -0.151425, -0.169649, -1, -1, -1, -1}
{0.530824, -0.188443, 0.137181, 0.019758, -1, -1, -1, -1}	{-2.163022, -1.979399, -0.030296, 0.085879, -1, -1, -1, -1}
{0.453087, -0.149073, 0.043191, -0.120756, -1, -1, -1, -1}	{-2.224700, -1.750961, -0.131710, 0.032102, -1, -1, -1, -1}
{0.673834, -0.394047, 0.078961, 0.098983, -1, -1, -1, -1}	{-2.272296, -1.705848, -0.131675, -0.082538, -1, -1, -1, -1}
{0.587508, -0.327310, 0.077913, 0.246098, -1, -1, -1, -1}	{-2.004400, -1.345881, -0.126877, -0.007165, -1, -1, -1, -1}
{0.764790, 0.093523, -0.131698, -0.043827, -1, -1, -1, -1}	{-2.053693, -1.397314, 0.128944, -0.107560, -1, -1, -1, -1}
{0.986379, -0.002718, -0.084566, -0.281767, -1, -1, -1, -1}	{-1.949271, -1.447104, 0.073001, -0.129026, -1, -1, -1, -1}
{0.987982, -0.105530, -0.255503, -0.167100, -1, -1, -1, -1}	{-2.018558, -1.426608, -0.117305, -0.129518, -1, -1, -1, -1}
{1.038175, -0.183154, -0.005100, -0.120742, -1, -1, -1, -1}	{-1.939290, -1.364394, -0.163195, -0.204909, -1, -1, -1, -1}
{0.874978, -0.342052, 0.128083, -0.152388, -1, -1, -1, -1}	{-2.109366, -1.187474, 0.133638, -0.042760, -1, -1, -1, -1}
